Date,Value,Ratio,HALF_YEAR
2006/4/10,1296.619995,208.6879515,200.6573496
2006/4/11,1286.569946,207.0704197,199.1020626
2006/4/12,1288.119995,207.3198964,199.3419391
2006/4/13,1289.119995,207.4808441,199.4966933
2006/4/17,1285.329956,206.8708462,198.910169
2006/4/18,1307.280029,210.403659,202.3070343
2006/4/19,1309.930054,210.8301743,202.7171367
2006/4/20,1311.459961,211.0764093,202.9538962
2006/4/21,1311.280029,211.0474497,202.9260509
2006/4/24,1308.109985,210.5372385,202.4354734
2006/4/25,1301.73999,209.5120027,201.4496901
2006/4/26,1305.410034,210.1026877,202.0176447
2006/4/27,1309.719971,210.796362,202.6846255
2006/4/28,1310.609985,210.9396076,202.8223588
2006/5/1,1305.189941,210.0672643,202.8223588
2006/5/2,1313.209961,211.3580677,202.8223588
2006/5/3,1308.119995,210.5388496,202.8223588
2006/5/4,1312.25,211.2035642,202.8223588
2006/5/5,1325.76001,213.3779687,202.8223588
2006/5/8,1324.660034,213.2009301,202.8223588
2006/5/9,1325.140015,213.2781819,202.8223588
2006/5/10,1322.849976,212.9096055,202.8223588
2006/5/11,1305.920044,210.1847726,202.8223588
2006/5/12,1291.23999,207.8220523,202.8223588
2006/5/15,1294.5,208.3467433,202.8223588
2006/5/16,1292.079956,207.9572429,202.8223588
2006/5/17,1270.319946,204.4550202,202.8223588
2006/5/18,1261.810059,203.0853738,202.8223588
2006/5/19,1267.030029,203.9255158,202.8223588
2006/5/22,1262.069946,203.1272021,202.8223588
2006/5/23,1256.579956,202.243601,202.8223588
2006/5/24,1258.569946,202.5638852,202.8223588
2006/5/25,1272.880005,204.8670557,202.8223588
2006/5/26,1280.160034,206.0387593,202.8223588
2006/5/30,1259.869995,202.7731251,202.8223588
2006/5/31,1270.089966,204.4180055,202.8223588
2006/6/1,1285.709961,206.9320071,202.8223588
2006/6/2,1288.219971,207.3359873,202.8223588
2006/6/5,1265.290039,203.6454685,202.8223588
2006/6/6,1263.849976,203.4136937,202.8223588
2006/6/7,1256.150024,202.1744045,202.8223588
2006/6/8,1257.930054,202.4608961,202.8223588
2006/6/9,1252.300049,201.55476,202.8223588
2006/6/12,1237.439941,199.1630604,202.8223588
2006/6/13,1223.689941,196.9500301,202.8223588
2006/6/14,1230.040039,197.9720635,202.8223588
2006/6/15,1256.160034,202.1760156,202.8223588
2006/6/16,1251.540039,201.4324382,202.8223588
2006/6/19,1240.130005,199.5960199,202.8223588
2006/6/20,1240.119995,199.5944088,202.8223588
2006/6/21,1252.199951,201.5386495,202.8223588
2006/6/22,1245.599976,200.476399,202.8223588
2006/6/23,1244.5,200.2993604,202.8223588
2006/6/26,1250.560059,201.2747127,202.8223588
2006/6/27,1239.199951,199.4463299,202.8223588
2006/6/28,1246,200.5407819,202.8223588
2006/6/29,1272.869995,204.8654446,202.8223588
2006/6/30,1270.199951,204.4357073,202.8223588
2006/7/3,1280.189941,206.0435728,202.8223588
2006/7/5,1270.910034,204.5499935,202.8223588
2006/7/6,1274.079956,205.060185,202.8223588
2006/7/7,1265.47998,203.676039,202.8223588
2006/7/10,1267.339966,203.9753994,202.8223588
2006/7/11,1272.430054,204.7946372,202.8223588
2006/7/12,1258.599976,202.5687185,202.8223588
2006/7/13,1242.280029,199.9420613,202.8223588
2006/7/14,1236.199951,198.9634869,202.8223588
2006/7/17,1234.48999,198.6882727,202.8223588
2006/7/18,1236.859985,199.0697179,202.8223588
2006/7/19,1259.810059,202.7634785,202.8223588
2006/7/20,1249.130005,201.0445489,202.8223588
2006/7/21,1240.290039,199.621777,202.8223588
2006/7/24,1260.910034,202.9405169,202.8223588
2006/7/25,1268.880005,204.2232651,202.8223588
2006/7/26,1268.400024,204.1460133,202.8223588
2006/7/27,1263.199951,203.3090737,202.8223588
2006/7/28,1278.550049,205.779636,202.8223588
2006/7/31,1276.660034,205.4754425,202.8223588
2006/8/1,1270.920044,204.5516046,202.8223588
2006/8/2,1277.410034,205.5961533,202.8223588
2006/8/3,1280.27002,206.0564613,202.8223588
2006/8/4,1279.359985,205.9099933,202.8223588
2006/8/7,1275.77002,205.3321969,202.8223588
2006/8/8,1271.47998,204.641725,202.8223588
2006/8/9,1265.949951,203.7516798,202.8223588
2006/8/10,1271.810059,204.6948504,202.8223588
2006/8/11,1266.73999,203.8788347,202.8223588
2006/8/14,1268.209961,204.1154231,202.8223588
2006/8/15,1285.579956,206.9110831,202.8223588
2006/8/16,1295.430054,208.4964333,202.8223588
2006/8/17,1297.47998,208.8263641,202.8223588
2006/8/18,1302.300049,209.6021429,202.8223588
2006/8/21,1297.52002,208.8328084,202.8223588
2006/8/22,1298.819946,209.0420285,202.8223588
2006/8/23,1292.98999,208.1037107,202.8223588
2006/8/24,1296.060059,208.5978311,202.8223588
2006/8/25,1295.089966,208.4416969,202.8223588
2006/8/28,1301.780029,209.5184469,202.8223588
2006/8/29,1304.280029,209.9208161,202.8223588
2006/8/30,1305.369995,210.0962435,202.8223588
2006/8/31,1303.819946,209.8467668,202.8223588
2006/9/1,1311.01001,211.0039907,202.8223588
2006/9/5,1313.25,211.3645119,202.8223588
2006/9/6,1300.26001,209.2738034,202.8223588
2006/9/7,1294.02002,208.2694916,202.8223588
2006/9/8,1298.920044,209.058139,202.8223588
2006/9/11,1299.540039,209.1579258,202.8223588
2006/9/12,1313,211.324275,202.8223588
2006/9/13,1318.069946,212.1402709,202.8223588
2006/9/14,1316.280029,211.8521879,202.8223588
2006/9/15,1319.660034,212.3961918,202.8223588
2006/9/18,1321.180054,212.6408355,202.8223588
2006/9/19,1317.640015,212.0710745,202.8223588
2006/9/20,1325.180054,213.2846261,202.8223588
2006/9/21,1318.030029,212.1338464,202.8223588
2006/9/22,1314.780029,211.6107665,202.8223588
2006/9/25,1326.369995,213.4761443,202.8223588
2006/9/26,1336.349976,215.0823989,202.8223588
2006/9/27,1336.589966,215.1210247,202.8223588
2006/9/28,1338.880005,215.4896012,202.8223588
2006/9/29,1335.849976,215.0019251,202.8223588
2006/10/2,1331.319946,214.2728274,202.8223588
2006/10/3,1334.109985,214.7218776,202.8223588
2006/10/4,1350.199951,217.31152,202.8223588
2006/10/5,1353.219971,217.7975851,202.8223588
2006/10/6,1349.589966,217.2133443,202.8223588
2006/10/9,1350.660034,217.3855692,202.8223588
2006/10/10,1353.420044,217.8297864,202.8223588
2006/10/11,1349.949951,217.271283,202.8223588
2006/10/12,1362.829956,219.3442897,202.8223588
2006/10/13,1365.619995,219.7933399,202.8223588
2006/10/16,1369.060059,220.3470102,202.8223588
2006/10/17,1364.050049,219.5406608,202.8223588
2006/10/18,1365.800049,219.8223192,202.8223588
2006/10/19,1366.959961,220.0090043,202.8223588
2006/10/20,1368.599976,220.2729609,202.8223588
2006/10/23,1377.02002,221.6281472,202.8223588
2006/10/24,1377.380005,221.686086,202.8223588
2006/10/25,1382.219971,222.4650672,202.8223588
2006/10/26,1389.079956,223.5691657,202.8223588
2006/10/27,1377.339966,221.6796418,202.8223588
2006/10/30,1377.930054,221.7746151,202.8223588
2006/10/31,1377.939941,221.7762064,202.8223588
2006/11/1,1367.810059,220.1458256,201.3313167
2006/11/2,1367.339966,220.0701652,201.2621225
2006/11/3,1364.300049,219.5808977,200.8146697
2006/11/6,1379.780029,222.0723642,203.0932059
2006/11/7,1382.839966,222.5648539,203.5436055
2006/11/8,1385.719971,223.028384,203.9675205
2006/11/9,1378.329956,221.8389784,202.8797661
2006/11/10,1380.900024,222.2526248,203.2580607
2006/11/13,1384.420044,222.8191638,203.7761811
2006/11/14,1393.219971,224.2354914,205.0714639
2006/11/15,1396.569946,224.7746621,205.564555
2006/11/16,1399.76001,225.2880954,206.0341083
2006/11/17,1401.199951,225.5198505,206.2460567
2006/11/20,1400.5,225.407195,206.1430292
2006/11/21,1402.810059,225.7789936,206.4830525
2006/11/22,1406.089966,226.306887,206.96583
2006/11/24,1400.949951,225.4796136,206.2092586
2006/11/27,1381.959961,222.4232192,203.4140754
2006/11/28,1386.719971,223.1893316,204.114713
2006/11/29,1399.47998,225.2430252,205.99289
2006/11/30,1400.630005,225.428119,206.162165
2006/12/1,1396.709961,224.7971971,205.5851641
2006/12/4,1409.119995,226.794563,207.4118274
2006/12/5,1414.76001,227.7023103,208.2419951
2006/12/6,1412.900024,227.4029499,207.9682192
2006/12/7,1407.290039,226.5000359,207.1424717
2006/12/8,1409.839966,226.9104407,207.5178017
2006/12/11,1413.040039,227.4254849,207.9888283
2006/12/12,1411.560059,227.1872856,207.7709864
2006/12/13,1413.209961,227.4528335,208.0138396
2006/12/14,1425.48999,229.4292754,209.8213672
2006/12/15,1427.089966,229.6867878,210.0568715
2006/12/18,1422.47998,228.9448213,209.3783164
2006/12/19,1425.550049,229.4389418,209.8302074
2006/12/20,1423.530029,229.1138243,209.5328757
2006/12/21,1418.300049,228.2720712,208.7630621
2006/12/22,1410.76001,227.0585196,207.6532253
2006/12/26,1416.900024,228.0467405,208.556989
2006/12/27,1426.839966,229.6465509,210.0200734
2006/12/28,1424.72998,229.3069536,209.7094994
2006/12/29,1418.300049,228.2720712,208.7630621
2007/1/3,1416.599976,227.9984485,208.5128242
2007/1/4,1418.339966,228.2784958,208.7689376
2007/1/5,1409.709961,226.8895167,207.498666
2007/1/8,1412.839966,227.3932837,207.9593791
2007/1/9,1412.109985,227.2757949,207.8519314
2007/1/10,1414.849976,227.7167901,208.2552374
2007/1/11,1423.819946,229.1604857,209.5755493
2007/1/12,1430.72998,230.2726395,210.5926541
2007/1/16,1431.900024,230.4609554,210.7648758
2007/1/17,1430.619995,230.2549377,210.5764652
2007/1/18,1426.369995,229.5709101,209.9508972
2007/1/19,1430.5,230.2356248,210.5588028
2007/1/22,1422.949951,229.0204621,209.4474926
2007/1/23,1427.98999,229.8316445,210.1893483
2007/1/24,1440.130005,231.7855515,211.9762669
2007/1/25,1423.900024,229.1733741,209.5873362
2007/1/26,1422.180054,228.896549,209.3341696
2007/1/29,1420.619995,228.6454611,209.1045406
2007/1/30,1428.819946,229.965224,210.3115115
2007/1/31,1438.23999,231.481358,211.6980709
2007/2/1,1445.939941,232.7206471,212.8314456
2007/2/2,1448.390015,233.1149808,213.192078
2007/2/5,1446.98999,232.8896501,212.9860049
2007/2/6,1448,233.0522088,213.1346707
2007/2/7,1450.02002,233.3773263,213.4320024
2007/2/8,1448.310059,233.1021121,213.1803091
2007/2/9,1438.060059,231.4523986,211.6715864
2007/2/12,1433.369995,230.6975438,210.9812444
2007/2/13,1444.26001,232.4502662,212.5841724
2007/2/14,1455.300049,234.2271346,214.2091828
2007/2/15,1456.810059,234.4701672,214.4314449
2007/2/16,1455.540039,234.2657604,214.2445075
2007/2/20,1459.680054,234.9320861,214.8538865
2007/2/21,1457.630005,234.6021355,214.5521348
2007/2/22,1456.380005,234.400951,214.3681442
2007/2/23,1451.189941,233.5656223,213.604206
2007/2/26,1449.369995,233.2727063,213.3363236
2007/2/27,1399.040039,225.1722177,205.928134
2007/2/28,1406.819946,226.4243755,207.0732776
2007/3/1,1403.170044,225.8369324,206.5360396
2007/3/2,1387.170044,223.2617698,204.1809603
2007/3/5,1374.119995,221.161395,202.2600916
2007/3/6,1395.410034,224.5879769,205.3938247
2007/3/7,1391.969971,224.0343068,204.8874734
2007/3/8,1401.890015,225.6309147,206.347629
2007/3/9,1402.839966,225.7838071,206.4874546
2007/3/12,1406.599976,226.3889719,207.0408997
2007/3/13,1377.949951,221.7778175,202.8238322
2007/3/14,1387.170044,223.2617698,204.1809603
2007/3/15,1392.280029,224.08421,204.9331116
2007/3/16,1386.949951,223.2263464,204.1485643
2007/3/19,1402.060059,225.6582829,206.3726582
2007/3/20,1410.939941,227.0874791,207.6797098
2007/3/21,1435.040039,230.9663334,211.2270623
2007/3/22,1434.540039,230.8858596,211.1534661
2007/3/23,1436.109985,231.1385387,211.3845503
2007/3/26,1437.5,231.3622584,211.58915
2007/3/27,1428.609985,229.9314313,210.2806069
2007/3/28,1417.22998,228.0998461,208.605556
2007/3/29,1422.530029,228.9528766,209.3856832
2007/3/30,1420.859985,228.6840869,209.1398654
2007/4/2,1424.550049,229.2779941,209.6830149
2007/4/3,1437.77002,231.4057175,211.6288949
2007/4/4,1439.369995,231.6632297,211.8643991
2007/4/5,1443.76001,232.3697923,212.5105762
2007/4/9,1444.609985,232.5065938,212.6356861
2007/4/10,1448.390015,233.1149808,213.192078
2007/4/11,1438.869995,231.5827559,211.7908029
2007/4/12,1447.800049,233.0200272,213.1052394
2007/4/13,1452.849976,233.8328011,213.8485506
2007/4/16,1468.329956,236.3242676,216.1270868
2007/4/17,1471.47998,236.8312566,216.5907466
2007/4/18,1472.5,236.9954264,216.7408858
2007/4/19,1470.72998,236.7105458,216.4803522
2007/4/20,1484.349976,238.9026523,218.4851128
2007/4/23,1480.930054,238.3522239,217.9817261
2007/4/24,1480.410034,238.2685279,217.9051831
2007/4/25,1495.420044,240.6843538,220.1145433
2007/4/26,1494.25,240.496038,219.9423216
2007/4/27,1494.069946,240.4670587,219.915819
2007/4/30,1482.369995,238.583979,218.1936746
2007/5/1,1486.300049,239.216512,218.1936746
2007/5/2,1495.920044,240.7648276,218.1936746
2007/5/3,1502.390015,241.8061543,218.1936746
2007/5/4,1505.619995,242.326012,218.1936746
2007/5/7,1509.47998,242.9472676,218.1936746
2007/5/8,1507.719971,242.6639983,218.1936746
2007/5/9,1512.579956,243.4462015,218.1936746
2007/5/10,1491.469971,240.0485988,218.1936746
2007/5/11,1505.849976,242.3630269,218.1936746
2007/5/14,1503.150024,241.928476,218.1936746
2007/5/15,1501.189941,241.6130052,218.1936746
2007/5/16,1514.140015,243.6972893,218.1936746
2007/5/17,1512.75,243.4735697,218.1936746
2007/5/18,1522.75,245.0830462,218.1936746
2007/5/21,1525.099976,245.4612694,218.1936746
2007/5/22,1524.119995,245.3035437,218.1936746
2007/5/23,1522.280029,245.0074055,218.1936746
2007/5/24,1507.51001,242.6302055,218.1936746
2007/5/25,1515.72998,243.9531905,218.1936746
2007/5/29,1518.109985,244.3362467,218.1936746
2007/5/30,1530.22998,246.2869315,218.1936746
2007/5/31,1530.619995,246.3497035,218.1936746
2007/6/1,1536.339966,247.2703194,218.1936746
2007/6/4,1539.180054,247.7274249,218.1936746
2007/6/5,1530.949951,246.4028091,218.1936746
2007/6/6,1517.380005,244.2187581,218.1936746
2007/6/7,1490.719971,239.9278881,218.1936746
2007/6/8,1507.670044,242.6559626,218.1936746
2007/6/11,1509.119995,242.8893288,218.1936746
2007/6/12,1493,240.2948534,218.1936746
2007/6/13,1515.670044,243.9435439,218.1936746
2007/6/14,1522.969971,245.11845,218.1936746
2007/6/15,1532.910034,246.7182799,218.1936746
2007/6/18,1531.050049,246.4189197,218.1936746
2007/6/19,1533.699951,246.8454152,218.1936746
2007/6/20,1512.839966,243.4880495,218.1936746
2007/6/21,1522.189941,244.992906,218.1936746
2007/6/22,1502.560059,241.8335225,218.1936746
2007/6/25,1497.73999,241.0577437,218.1936746
2007/6/26,1492.890015,240.2771516,218.1936746
2007/6/27,1506.339966,242.4418897,218.1936746
2007/6/28,1505.709961,242.3404919,218.1936746
2007/6/29,1503.349976,241.9606578,218.1936746
2007/7/2,1519.430054,244.5487087,218.1936746
2007/7/3,1524.869995,245.4242545,218.1936746
2007/7/5,1525.400024,245.5095614,218.1936746
2007/7/6,1530.439941,246.3207242,218.1936746
2007/7/9,1531.849976,246.5476661,218.1936746
2007/7/10,1510.119995,243.0502765,218.1936746
2007/7/11,1518.76001,244.4408667,218.1936746
2007/7/12,1547.699951,249.0986824,218.1936746
2007/7/13,1552.5,249.8712391,218.1936746
2007/7/16,1549.52002,249.3916183,218.1936746
2007/7/17,1549.369995,249.3674721,218.1936746
2007/7/18,1546.170044,248.8524475,218.1936746
2007/7/19,1553.079956,249.9645816,218.1936746
2007/7/20,1534.099976,246.9097983,218.1936746
2007/7/23,1541.569946,248.1120725,218.1936746
2007/7/24,1511.040039,243.1983554,218.1936746
2007/7/25,1518.089966,244.3330247,218.1936746
2007/7/26,1482.660034,238.6306601,218.1936746
2007/7/27,1458.949951,234.8145778,218.1936746
2007/7/30,1473.910034,237.2223681,218.1936746
2007/7/31,1455.27002,234.2223015,218.1936746
2007/8/1,1465.810059,235.9186961,218.1936746
2007/8/2,1472.199951,236.9471342,218.1936746
2007/8/3,1433.060059,230.6476603,218.1936746
2007/8/6,1467.670044,236.2180563,218.1936746
2007/8/7,1476.709961,237.6730098,218.1936746
2007/8/8,1497.48999,241.0175068,218.1936746
2007/8/9,1453.089966,233.8714269,218.1936746
2007/8/10,1453.640015,233.959956,218.1936746
2007/8/13,1452.920044,233.8440784,218.1936746
2007/8/14,1426.540039,229.5982783,218.1936746
2007/8/15,1406.699951,226.4050626,218.1936746
2007/8/16,1411.27002,227.1406045,218.1936746
2007/8/17,1445.939941,232.7206471,218.1936746
2007/8/20,1445.550049,232.6578949,218.1936746
2007/8/21,1447.119995,232.9105741,218.1936746
2007/8/22,1464.069946,235.638629,218.1936746
2007/8/23,1462.5,235.3859498,218.1936746
2007/8/24,1479.369995,238.101136,218.1936746
2007/8/27,1466.790039,236.0764216,218.1936746
2007/8/28,1432.359985,230.534985,218.1936746
2007/8/29,1463.76001,235.5887455,218.1936746
2007/8/30,1457.640015,234.6037466,218.1936746
2007/8/31,1473.98999,237.2352368,218.1936746
2007/9/4,1489.420044,239.7186679,218.1936746
2007/9/5,1472.290039,236.9616337,218.1936746
2007/9/6,1478.550049,237.9691676,218.1936746
2007/9/7,1453.550049,233.9454762,218.1936746
2007/9/10,1451.699951,233.6477072,218.1936746
2007/9/11,1471.48999,236.8328677,218.1936746
2007/9/12,1471.560059,236.8441451,218.1936746
2007/9/13,1483.949951,238.8382692,218.1936746
2007/9/14,1484.25,238.8865614,218.1936746
2007/9/17,1476.650024,237.6633631,218.1936746
2007/9/18,1519.780029,244.6050364,218.1936746
2007/9/19,1529.030029,246.0938022,218.1936746
2007/9/20,1518.75,244.4392556,218.1936746
2007/9/21,1525.75,245.5658892,218.1936746
2007/9/24,1517.72998,244.2750858,218.1936746
2007/9/25,1517.209961,244.1913899,218.1936746
2007/9/26,1525.420044,245.5127836,218.1936746
2007/9/27,1531.380005,246.4720253,218.1936746
2007/9/28,1526.75,245.7268369,218.1936746
2007/10/1,1547.040039,248.9924711,218.1936746
2007/10/2,1546.630005,248.9264771,218.1936746
2007/10/3,1539.589966,247.7933993,218.1936746
2007/10/4,1542.839966,248.3164792,218.1936746
2007/10/5,1557.589966,250.6904572,218.1936746
2007/10/8,1552.579956,249.8841078,218.1936746
2007/10/9,1565.150024,251.9072308,218.1936746
2007/10/10,1562.469971,251.4758825,218.1936746
2007/10/11,1554.410034,250.1786546,218.1936746
2007/10/12,1561.800049,251.3680602,218.1936746
2007/10/15,1548.709961,249.2612412,218.1936746
2007/10/16,1538.530029,247.6228049,218.1936746
2007/10/17,1541.23999,248.0589668,218.1936746
2007/10/18,1540.079956,247.8722621,218.1936746
2007/10/19,1500.630005,241.5228848,218.1936746
2007/10/22,1506.329956,242.4402786,218.1936746
2007/10/23,1519.589966,244.5744462,218.1936746
2007/10/24,1515.880005,243.9773366,218.1936746
2007/10/25,1514.400024,243.7391371,218.1936746
2007/10/26,1535.280029,247.0997251,218.1936746
2007/10/29,1540.97998,248.0171188,218.1936746
2007/10/30,1531.02002,246.4140866,218.1936746
2007/10/31,1549.380005,249.3690832,218.1936746
2007/11/1,1508.439941,242.7798757,212.428231
2007/11/2,1509.650024,242.9746358,212.5986427
2007/11/5,1502.170044,241.7707505,211.5452637
2007/11/6,1520.27002,244.6838993,214.0942189
2007/11/7,1475.619995,237.4975823,207.8063147
2007/11/8,1474.77002,237.3607808,207.6866158
2007/11/9,1453.699951,233.9696026,204.7193929
2007/11/12,1439.180054,231.6326591,202.6746075
2007/11/13,1481.050049,238.3715368,208.5710099
2007/11/14,1470.579956,236.6863998,207.096544
2007/11/15,1451.150024,233.5591978,204.3602958
2007/11/16,1458.73999,234.780785,205.4291637
2007/11/19,1433.27002,230.681453,201.8423184
2007/11/20,1439.699951,231.7163353,202.7478227
2007/11/21,1416.77002,228.0258167,199.5186821
2007/11/23,1440.699951,231.877283,202.8886492
2007/11/26,1407.219971,226.4887586,198.1737827
2007/11/27,1428.22998,229.8702704,201.1325475
2007/11/28,1469.02002,236.4353318,206.8768637
2007/11/29,1469.719971,236.5479873,206.9754353
2007/11/30,1481.140015,238.3860166,208.5836795
2007/12/3,1472.420044,236.9825577,207.355677
2007/12/4,1462.790039,235.4326309,205.9995177
2007/12/5,1485.01001,239.0088832,209.1286771
2007/12/6,1507.339966,242.6028373,212.2733254
2007/12/7,1504.660034,242.1715086,211.8959201
2007/12/10,1515.959961,243.9902054,213.4872487
2007/12/11,1477.650024,237.8243107,208.0921965
2007/12/12,1486.589966,239.2631734,209.3511767
2007/12/13,1488.410034,239.5561091,209.6074904
2007/12/14,1467.949951,236.2631067,206.7261697
2007/12/17,1445.900024,232.7142226,203.6209569
2007/12/18,1454.97998,234.1756202,204.8996548
2007/12/19,1453,233.8569471,204.6208213
2007/12/20,1460.119995,235.0028936,205.6235049
2007/12/21,1484.459961,238.9203541,209.0512157
2007/12/24,1496.449951,240.8501149,210.7397233
2007/12/26,1497.660034,241.044875,210.910135
2007/12/27,1476.27002,237.6022023,207.8978554
2007/12/28,1478.48999,237.9595013,208.2104859
2007/12/31,1468.359985,236.3291007,206.7839134
2008/1/2,1447.160034,232.9170182,203.7983997
2008/1/3,1447.160034,232.9170182,203.7983997
2008/1/4,1411.630005,227.1985433,198.7948321
2008/1/7,1416.180054,227.930863,199.4355993
2008/1/8,1390.189941,223.7478152,195.7755041
2008/1/9,1409.130005,226.7961741,198.442766
2008/1/10,1420.329956,228.59878,200.0200152
2008/1/11,1401.02002,225.490891,197.3006656
2008/1/14,1416.25,227.9421207,199.4454495
2008/1/15,1380.949951,222.2606604,194.4742692
2008/1/16,1373.199951,221.0133161,193.3828643
2008/1/17,1333.25,214.583465,187.7568548
2008/1/18,1325.189941,213.2862174,186.6217854
2008/1/22,1310.5,210.9219058,184.5530532
2008/1/23,1338.599976,215.4445311,188.5102729
2008/1/24,1352.069946,217.6124913,190.4072008
2008/1/25,1330.609985,214.1585608,187.3850709
2008/1/28,1353.959961,217.9166848,190.6733649
2008/1/29,1362.300049,219.2590024,191.8478699
2008/1/30,1355.810059,218.2144537,190.9339076
2008/1/31,1378.550049,221.8744018,194.1362995
2008/2/1,1395.420044,224.589588,196.5120409
2008/2/4,1380.819946,222.2397364,194.4559611
2008/2/5,1336.640015,215.12908,188.2342585
2008/2/6,1326.449951,213.4890131,186.7992281
2008/2/7,1336.910034,215.1725389,188.2722844
2008/2/8,1331.290039,214.2680139,187.4808405
2008/2/11,1339.130005,215.5298381,188.584915
2008/2/12,1348.859985,217.0958556,189.9551534
2008/2/13,1367.209961,220.0492412,192.5393153
2008/2/14,1348.859985,217.0958556,189.9551534
2008/2/15,1349.98999,217.2777272,190.114288
2008/2/19,1348.780029,217.0829868,189.9438935
2008/2/20,1360.030029,218.893648,191.528191
2008/2/21,1342.530029,216.077064,189.0637283
2008/2/22,1353.109985,217.7798831,190.5536658
2008/2/25,1371.800049,220.7880051,193.1857211
2008/2/26,1381.290039,222.3153968,194.5221626
2008/2/27,1380.02002,222.1109902,194.3433103
2008/2/28,1367.680054,220.1249016,192.6055168
2008/2/29,1330.630005,214.161783,187.3878902
2008/3/3,1331.339966,214.2760495,187.4878715
2008/3/4,1326.75,213.5373053,186.8414829
2008/3/5,1333.699951,214.6558836,187.8202198
2008/3/6,1304.339966,209.9304628,183.6855575
2008/3/7,1293.369995,208.1648716,182.1406955
2008/3/10,1273.369995,204.9459185,179.3241667
2008/3/11,1320.650024,212.5555284,185.982445
2008/3/12,1308.77002,210.6434696,184.3094263
2008/3/13,1315.47998,211.7234219,185.2543661
2008/3/14,1288.140015,207.3231186,181.4041761
2008/3/17,1276.599976,205.4657763,179.7790334
2008/3/18,1330.73999,214.1794848,187.403379
2008/3/19,1298.420044,208.9776652,182.851876
2008/3/20,1329.51001,213.9815224,187.2301653
2008/3/24,1349.880005,217.2600254,190.0987992
2008/3/25,1352.98999,217.7605702,190.5367674
2008/3/26,1341.130005,215.8517334,188.8665679
2008/3/27,1325.76001,213.3779687,186.7020661
2008/3/28,1315.219971,211.6815741,185.2177499
2008/3/31,1322.699951,212.8854594,186.2711289
2008/4/1,1370.180054,220.5272707,192.9575829
2008/4/2,1367.530029,220.1007554,192.5843893
2008/4/3,1369.310059,220.3872471,192.8350646
2008/4/4,1370.400024,220.5626744,192.9885605
2008/4/7,1372.540039,220.9071048,193.2899312
2008/4/8,1365.540039,219.7804712,192.3041461
2008/4/9,1354.48999,218.0019917,190.748007
2008/4/10,1360.550049,218.977344,191.6014236
2008/4/11,1332.829956,214.5158599,187.6977015
2008/4/14,1328.319946,213.7899844,187.0625728
2008/4/15,1334.430054,214.773392,187.9230376
2008/4/16,1364.709961,219.6468721,192.1872492
2008/4/17,1365.560059,219.7836934,192.3069655
2008/4/18,1390.329956,223.7703503,195.7952219
2008/4/21,1388.170044,223.4227175,195.4910492
2008/4/22,1375.939941,221.4543111,193.7687273
2008/4/23,1379.930054,222.0965104,194.3306407
2008/4/24,1388.819946,223.5273177,195.5825726
2008/4/25,1397.839966,224.9790688,196.8528299
2008/4/28,1396.369995,224.7424804,196.6458192
2008/4/29,1390.939941,223.8685259,195.881124
2008/4/30,1385.589966,223.00746,195.127706
2008/5/1,1409.339966,226.8299669,195.127706
2008/5/2,1413.900024,227.5638975,195.127706
2008/5/5,1407.48999,226.5322176,195.127706
2008/5/6,1418.26001,228.2656271,195.127706
2008/5/7,1392.569946,224.1308714,195.127706
2008/5/8,1397.680054,224.9533313,195.127706
2008/5/9,1388.280029,223.4404193,195.127706
2008/5/12,1403.579956,225.9029067,195.127706
2008/5/13,1403.040039,225.8160084,195.127706
2008/5/14,1408.660034,226.7205334,195.127706
2008/5/15,1423.569946,229.1202488,195.127706
2008/5/16,1425.349976,229.4067405,195.127706
2008/5/19,1426.630005,229.6127581,195.127706
2008/5/20,1413.400024,227.4834237,195.127706
2008/5/21,1390.709961,223.8315112,195.127706
2008/5/22,1394.349976,224.4173631,195.127706
2008/5/23,1375.930054,221.4527198,195.127706
2008/5/27,1385.349976,222.9688342,195.127706
2008/5/28,1390.839966,223.8524352,195.127706
2008/5/29,1398.26001,225.0466739,195.127706
2008/5/30,1400.380005,225.3878821,195.127706
2008/6/2,1385.670044,223.0203484,195.127706
2008/6/3,1377.650024,221.7295449,195.127706
2008/6/4,1377.199951,221.6571067,195.127706
2008/6/5,1404.050049,225.9785671,195.127706
2008/6/6,1360.680054,218.998268,195.127706
2008/6/9,1361.76001,219.1720844,195.127706
2008/6/10,1358.439941,218.637727,195.127706
2008/6/11,1335.48999,214.9439862,195.127706
2008/6/12,1339.869995,215.6489377,195.127706
2008/6/13,1360.030029,218.893648,195.127706
2008/6/16,1360.140015,218.91135,195.127706
2008/6/17,1350.930054,217.4290283,195.127706
2008/6/18,1337.810059,215.3173959,195.127706
2008/6/19,1342.829956,216.1253365,195.127706
2008/6/20,1317.930054,212.1177556,195.127706
2008/6/23,1318,212.1290133,195.127706
2008/6/24,1314.290039,211.5319037,195.127706
2008/6/25,1321.969971,212.7679708,195.127706
2008/6/26,1283.150024,206.5199912,195.127706
2008/6/27,1278.380005,205.7522678,195.127706
2008/6/30,1280,206.0130022,195.127706
2008/7/1,1284.910034,206.8032607,195.127706
2008/7/2,1261.52002,203.0386927,195.127706
2008/7/3,1262.900024,203.2608012,195.127706
2008/7/7,1252.310059,201.5563711,195.127706
2008/7/8,1273.699951,204.9990241,195.127706
2008/7/9,1244.689941,200.3299309,195.127706
