Date,Value,Ratio,NEW_HALF_YEAR
2006/4/24,1308.109985,210.5372385,262.9941056
2006/4/25,1301.73999,209.5120027,261.713425
2006/4/26,1305.410034,210.1026877,262.4512834
2006/4/27,1309.719971,210.796362,263.3177916
2006/4/28,1310.609985,210.9396076,263.4967279
2006/5/1,1305.189941,210.0672643,263.4967279
2006/5/2,1313.209961,211.3580677,263.4967279
2006/5/3,1308.119995,210.5388496,263.4967279
2006/5/4,1312.25,211.2035642,263.4967279
2006/5/5,1325.76001,213.3779687,263.4967279
2006/5/8,1324.660034,213.2009301,263.4967279
2006/5/9,1325.140015,213.2781819,263.4967279
2006/5/10,1322.849976,212.9096055,263.4967279
2006/5/11,1305.920044,210.1847726,263.4967279
2006/5/12,1291.23999,207.8220523,263.4967279
2006/5/15,1294.5,208.3467433,263.4967279
2006/5/16,1292.079956,207.9572429,263.4967279
2006/5/17,1270.319946,204.4550202,263.4967279
2006/5/18,1261.810059,203.0853738,263.4967279
2006/5/19,1267.030029,203.9255158,263.4967279
2006/5/22,1262.069946,203.1272021,263.4967279
2006/5/23,1256.579956,202.243601,263.4967279
2006/5/24,1258.569946,202.5638852,263.4967279
2006/5/25,1272.880005,204.8670557,263.4967279
2006/5/26,1280.160034,206.0387593,263.4967279
2006/5/30,1259.869995,202.7731251,263.4967279
2006/5/31,1270.089966,204.4180055,263.4967279
2006/6/1,1285.709961,206.9320071,263.4967279
2006/6/2,1288.219971,207.3359873,263.4967279
2006/6/5,1265.290039,203.6454685,263.4967279
2006/6/6,1263.849976,203.4136937,263.4967279
2006/6/7,1256.150024,202.1744045,263.4967279
2006/6/8,1257.930054,202.4608961,263.4967279
2006/6/9,1252.300049,201.55476,263.4967279
2006/6/12,1237.439941,199.1630604,263.4967279
2006/6/13,1223.689941,196.9500301,263.4967279
2006/6/14,1230.040039,197.9720635,263.4967279
2006/6/15,1256.160034,202.1760156,263.4967279
2006/6/16,1251.540039,201.4324382,263.4967279
2006/6/19,1240.130005,199.5960199,263.4967279
2006/6/20,1240.119995,199.5944088,263.4967279
2006/6/21,1252.199951,201.5386495,263.4967279
2006/6/22,1245.599976,200.476399,263.4967279
2006/6/23,1244.5,200.2993604,263.4967279
2006/6/26,1250.560059,201.2747127,263.4967279
2006/6/27,1239.199951,199.4463299,263.4967279
2006/6/28,1246,200.5407819,263.4967279
2006/6/29,1272.869995,204.8654446,263.4967279
2006/6/30,1270.199951,204.4357073,263.4967279
2006/7/3,1280.189941,206.0435728,263.4967279
2006/7/5,1270.910034,204.5499935,263.4967279
2006/7/6,1274.079956,205.060185,263.4967279
2006/7/7,1265.47998,203.676039,263.4967279
2006/7/10,1267.339966,203.9753994,263.4967279
2006/7/11,1272.430054,204.7946372,263.4967279
2006/7/12,1258.599976,202.5687185,263.4967279
2006/7/13,1242.280029,199.9420613,263.4967279
2006/7/14,1236.199951,198.9634869,263.4967279
2006/7/17,1234.48999,198.6882727,263.4967279
2006/7/18,1236.859985,199.0697179,263.4967279
2006/7/19,1259.810059,202.7634785,263.4967279
2006/7/20,1249.130005,201.0445489,263.4967279
2006/7/21,1240.290039,199.621777,263.4967279
2006/7/24,1260.910034,202.9405169,263.4967279
2006/7/25,1268.880005,204.2232651,263.4967279
2006/7/26,1268.400024,204.1460133,263.4967279
2006/7/27,1263.199951,203.3090737,263.4967279
2006/7/28,1278.550049,205.779636,263.4967279
2006/7/31,1276.660034,205.4754425,263.4967279
2006/8/1,1270.920044,204.5516046,263.4967279
2006/8/2,1277.410034,205.5961533,263.4967279
2006/8/3,1280.27002,206.0564613,263.4967279
2006/8/4,1279.359985,205.9099933,263.4967279
2006/8/7,1275.77002,205.3321969,263.4967279
2006/8/8,1271.47998,204.641725,263.4967279
2006/8/9,1265.949951,203.7516798,263.4967279
2006/8/10,1271.810059,204.6948504,263.4967279
2006/8/11,1266.73999,203.8788347,263.4967279
2006/8/14,1268.209961,204.1154231,263.4967279
2006/8/15,1285.579956,206.9110831,263.4967279
2006/8/16,1295.430054,208.4964333,263.4967279
2006/8/17,1297.47998,208.8263641,263.4967279
2006/8/18,1302.300049,209.6021429,263.4967279
2006/8/21,1297.52002,208.8328084,263.4967279
2006/8/22,1298.819946,209.0420285,263.4967279
2006/8/23,1292.98999,208.1037107,263.4967279
2006/8/24,1296.060059,208.5978311,263.4967279
2006/8/25,1295.089966,208.4416969,263.4967279
2006/8/28,1301.780029,209.5184469,263.4967279
2006/8/29,1304.280029,209.9208161,263.4967279
2006/8/30,1305.369995,210.0962435,263.4967279
2006/8/31,1303.819946,209.8467668,263.4967279
2006/9/1,1311.01001,211.0039907,263.4967279
2006/9/5,1313.25,211.3645119,263.4967279
2006/9/6,1300.26001,209.2738034,263.4967279
2006/9/7,1294.02002,208.2694916,263.4967279
2006/9/8,1298.920044,209.058139,263.4967279
2006/9/11,1299.540039,209.1579258,263.4967279
2006/9/12,1313,211.324275,263.4967279
2006/9/13,1318.069946,212.1402709,263.4967279
2006/9/14,1316.280029,211.8521879,263.4967279
2006/9/15,1319.660034,212.3961918,263.4967279
2006/9/18,1321.180054,212.6408355,263.4967279
2006/9/19,1317.640015,212.0710745,263.4967279
2006/9/20,1325.180054,213.2846261,263.4967279
2006/9/21,1318.030029,212.1338464,263.4967279
2006/9/22,1314.780029,211.6107665,263.4967279
2006/9/25,1326.369995,213.4761443,263.4967279
2006/9/26,1336.349976,215.0823989,263.4967279
2006/9/27,1336.589966,215.1210247,263.4967279
2006/9/28,1338.880005,215.4896012,263.4967279
2006/9/29,1335.849976,215.0019251,263.4967279
2006/10/2,1331.319946,214.2728274,262.6031784
2006/10/3,1334.109985,214.7218776,263.1535143
2006/10/4,1350.199951,217.31152,266.3272639
2006/10/5,1353.219971,217.7975851,266.9229636
2006/10/6,1349.589966,217.2133443,266.2069442
2006/10/9,1350.660034,217.3855692,266.4180154
2006/10/10,1353.420044,217.8297864,266.962428
2006/10/11,1349.949951,217.271283,266.2779514
2006/10/12,1362.829956,219.3442897,268.8185354
2006/10/13,1365.619995,219.7933399,269.3688713
2006/10/16,1369.060059,220.3470102,270.0474248
2006/10/17,1364.050049,219.5406608,269.0591991
2006/10/18,1365.800049,219.8223192,269.404387
2006/10/19,1366.959961,220.0090043,269.6331799
2006/10/20,1368.599976,220.2729609,269.9566733
2006/10/23,1377.02002,221.6281472,271.617529
2006/10/24,1377.380005,221.686086,271.6885361
2006/10/25,1382.219971,222.4650672,272.6432205
2006/10/26,1389.079956,223.5691657,273.9963542
2006/10/27,1377.339966,221.6796418,271.6806384
2006/10/30,1377.930054,221.7746151,271.7970334
2006/10/31,1377.939941,221.7762064,271.7989836
2006/11/1,1367.810059,220.1458256,269.800862
2006/11/2,1367.339966,220.0701652,269.708136
2006/11/3,1364.300049,219.5808977,269.1085116
2006/11/6,1379.780029,222.0723642,272.1619414
2006/11/7,1382.839966,222.5648539,272.7655147
2006/11/8,1385.719971,223.028384,273.3335964
2006/11/9,1378.329956,221.8389784,271.8759142
2006/11/10,1380.900024,222.2526248,272.3828607
2006/11/13,1384.420044,222.8191638,273.0771855
2006/11/14,1393.219971,224.2354914,274.8129732
2006/11/15,1396.569946,224.7746621,275.4737566
2006/11/16,1399.76001,225.2880954,276.1029974
2006/11/17,1401.199951,225.5198505,276.3870262
2006/11/20,1400.5,225.407195,276.2489607
2006/11/21,1402.810059,225.7789936,276.7046203
2006/11/22,1406.089966,226.306887,277.3515828
2006/11/24,1400.949951,225.4796136,276.3377136
2006/11/27,1381.959961,222.4232192,272.5919335
2006/11/28,1386.719971,223.1893316,273.5308466
2006/11/29,1399.47998,225.2430252,276.0477615
2006/11/30,1400.630005,225.428119,276.2746042
2006/12/1,1396.709961,224.7971971,275.5013745
2006/12/4,1409.119995,226.794563,277.9492567
2006/12/5,1414.76001,227.7023103,279.061751
2006/12/6,1412.900024,227.4029499,278.6948684
2006/12/7,1407.290039,226.5000359,277.5882975
2006/12/8,1409.839966,226.9104407,278.0912712
2006/12/11,1413.040039,227.4254849,278.7224863
2006/12/12,1411.560059,227.1872856,278.4305599
2006/12/13,1413.209961,227.4528335,278.7560035
2006/12/14,1425.48999,229.4292754,281.1782422
2006/12/15,1427.089966,229.6867878,281.4938378
2006/12/18,1422.47998,228.9448213,280.584517
2006/12/19,1425.550049,229.4389418,281.1900888
2006/12/20,1423.530029,229.1138243,280.7916394
2006/12/21,1418.300049,228.2720712,279.7600246
2006/12/22,1410.76001,227.0585196,278.2727501
2006/12/26,1416.900024,228.0467405,279.4838693
2006/12/27,1426.839966,229.6465509,281.4445253
2006/12/28,1424.72998,229.3069536,281.02833
2006/12/29,1418.300049,228.2720712,279.7600246
2007/1/3,1416.599976,227.9984485,279.7600246
2007/1/4,1418.339966,228.2784958,279.7600246
2007/1/5,1409.709961,226.8895167,279.7600246
2007/1/8,1412.839966,227.3932837,279.7600246
2007/1/9,1412.109985,227.2757949,279.7600246
2007/1/10,1414.849976,227.7167901,279.7600246
2007/1/11,1423.819946,229.1604857,279.7600246
2007/1/12,1430.72998,230.2726395,279.7600246
2007/1/16,1431.900024,230.4609554,279.7600246
2007/1/17,1430.619995,230.2549377,279.7600246
2007/1/18,1426.369995,229.5709101,279.7600246
2007/1/19,1430.5,230.2356248,279.7600246
2007/1/22,1422.949951,229.0204621,279.7600246
2007/1/23,1427.98999,229.8316445,279.7600246
2007/1/24,1440.130005,231.7855515,279.7600246
2007/1/25,1423.900024,229.1733741,279.7600246
2007/1/26,1422.180054,228.896549,279.7600246
2007/1/29,1420.619995,228.6454611,279.7600246
2007/1/30,1428.819946,229.965224,279.7600246
2007/1/31,1438.23999,231.481358,279.7600246
2007/2/1,1445.939941,232.7206471,279.7600246
2007/2/2,1448.390015,233.1149808,279.7600246
2007/2/5,1446.98999,232.8896501,279.7600246
2007/2/6,1448,233.0522088,279.7600246
2007/2/7,1450.02002,233.3773263,279.7600246
2007/2/8,1448.310059,233.1021121,279.7600246
2007/2/9,1438.060059,231.4523986,279.7600246
2007/2/12,1433.369995,230.6975438,279.7600246
2007/2/13,1444.26001,232.4502662,279.7600246
2007/2/14,1455.300049,234.2271346,279.7600246
2007/2/15,1456.810059,234.4701672,279.7600246
2007/2/16,1455.540039,234.2657604,279.7600246
2007/2/20,1459.680054,234.9320861,279.7600246
2007/2/21,1457.630005,234.6021355,279.7600246
2007/2/22,1456.380005,234.400951,279.7600246
2007/2/23,1451.189941,233.5656223,279.7600246
2007/2/26,1449.369995,233.2727063,279.7600246
2007/2/27,1399.040039,225.1722177,279.7600246
2007/2/28,1406.819946,226.4243755,279.7600246
2007/3/1,1403.170044,225.8369324,279.0342056
2007/3/2,1387.170044,223.2617698,275.8524477
2007/3/5,1374.119995,221.161395,273.2573167
2007/3/6,1395.410034,224.5879769,277.491051
2007/3/7,1391.969971,224.0343068,276.8069606
2007/3/8,1401.890015,225.6309147,278.7796592
2007/3/9,1402.839966,225.7838071,278.9685663
2007/3/12,1406.599976,226.3889719,279.7162814
2007/3/13,1377.949951,221.7778175,274.0189413
2007/3/14,1387.170044,223.2617698,275.8524477
2007/3/15,1392.280029,224.08421,276.8686186
2007/3/16,1386.949951,223.2263464,275.8086801
2007/3/19,1402.060059,225.6582829,278.8134741
2007/3/20,1410.939941,227.0874791,280.5793262
2007/3/21,1435.040039,230.9663334,285.3718685
2007/3/22,1434.540039,230.8858596,285.2724385
2007/3/23,1436.109985,231.1385387,285.5846378
2007/3/26,1437.5,231.3622584,285.861056
2007/3/27,1428.609985,229.9314313,284.0931888
2007/3/28,1417.22998,228.0998461,281.8301625
2007/3/29,1422.530029,228.9528766,282.8841296
2007/3/30,1420.859985,228.6840869,282.5520248
2007/4/2,1424.550049,229.2779941,283.2858305
2007/4/3,1437.77002,231.4057175,285.9147521
2007/4/4,1439.369995,231.6632297,286.2329229
2007/4/5,1443.76001,232.3697923,287.1059207
2007/4/9,1444.609985,232.5065938,287.2749466
2007/4/10,1448.390015,233.1149808,288.0266429
2007/4/11,1438.869995,231.5827559,286.133493
2007/4/12,1447.800049,233.0200272,287.9093223
2007/4/13,1452.849976,233.8328011,288.9135501
2007/4/16,1468.329956,236.3242676,291.9918969
2007/4/17,1471.47998,236.8312566,292.6183102
2007/4/18,1472.5,236.9954264,292.8211513
2007/4/19,1470.72998,236.7105458,292.4691653
2007/4/20,1484.349976,238.9026523,295.1776359
2007/4/23,1480.930054,238.3522239,294.4975507
2007/4/24,1480.410034,238.2685279,294.3941395
2007/4/25,1495.420044,240.6843538,297.3790281
2007/4/26,1494.25,240.496038,297.1463533
2007/4/27,1494.069946,240.4670587,297.1105478
2007/4/30,1482.369995,238.583979,294.7838971
2007/5/1,1486.300049,239.216512,294.7838971
2007/5/2,1495.920044,240.7648276,294.7838971
2007/5/3,1502.390015,241.8061543,294.7838971
2007/5/4,1505.619995,242.326012,294.7838971
2007/5/7,1509.47998,242.9472676,294.7838971
2007/5/8,1507.719971,242.6639983,294.7838971
2007/5/9,1512.579956,243.4462015,294.7838971
2007/5/10,1491.469971,240.0485988,294.7838971
2007/5/11,1505.849976,242.3630269,294.7838971
2007/5/14,1503.150024,241.928476,294.7838971
2007/5/15,1501.189941,241.6130052,294.7838971
2007/5/16,1514.140015,243.6972893,294.7838971
2007/5/17,1512.75,243.4735697,294.7838971
2007/5/18,1522.75,245.0830462,294.7838971
2007/5/21,1525.099976,245.4612694,294.7838971
2007/5/22,1524.119995,245.3035437,294.7838971
2007/5/23,1522.280029,245.0074055,294.7838971
2007/5/24,1507.51001,242.6302055,294.7838971
2007/5/25,1515.72998,243.9531905,294.7838971
2007/5/29,1518.109985,244.3362467,294.7838971
2007/5/30,1530.22998,246.2869315,294.7838971
2007/5/31,1530.619995,246.3497035,294.7838971
2007/6/1,1536.339966,247.2703194,294.7838971
2007/6/4,1539.180054,247.7274249,294.7838971
2007/6/5,1530.949951,246.4028091,294.7838971
2007/6/6,1517.380005,244.2187581,294.7838971
2007/6/7,1490.719971,239.9278881,294.7838971
2007/6/8,1507.670044,242.6559626,294.7838971
2007/6/11,1509.119995,242.8893288,294.7838971
2007/6/12,1493,240.2948534,294.7838971
2007/6/13,1515.670044,243.9435439,294.7838971
2007/6/14,1522.969971,245.11845,294.7838971
2007/6/15,1532.910034,246.7182799,294.7838971
2007/6/18,1531.050049,246.4189197,294.7838971
2007/6/19,1533.699951,246.8454152,294.7838971
2007/6/20,1512.839966,243.4880495,294.7838971
2007/6/21,1522.189941,244.992906,294.7838971
2007/6/22,1502.560059,241.8335225,294.7838971
2007/6/25,1497.73999,241.0577437,294.7838971
2007/6/26,1492.890015,240.2771516,294.7838971
2007/6/27,1506.339966,242.4418897,294.7838971
2007/6/28,1505.709961,242.3404919,294.7838971
2007/6/29,1503.349976,241.9606578,294.7838971
2007/7/2,1519.430054,244.5487087,294.7838971
2007/7/3,1524.869995,245.4242545,294.7838971
2007/7/5,1525.400024,245.5095614,294.7838971
2007/7/6,1530.439941,246.3207242,294.7838971
2007/7/9,1531.849976,246.5476661,294.7838971
2007/7/10,1510.119995,243.0502765,294.7838971
2007/7/11,1518.76001,244.4408667,294.7838971
2007/7/12,1547.699951,249.0986824,294.7838971
2007/7/13,1552.5,249.8712391,294.7838971
2007/7/16,1549.52002,249.3916183,294.7838971
2007/7/17,1549.369995,249.3674721,294.7838971
2007/7/18,1546.170044,248.8524475,294.7838971
2007/7/19,1553.079956,249.9645816,294.7838971
2007/7/20,1534.099976,246.9097983,294.7838971
2007/7/23,1541.569946,248.1120725,294.7838971
2007/7/24,1511.040039,243.1983554,294.7838971
2007/7/25,1518.089966,244.3330247,294.7838971
2007/7/26,1482.660034,238.6306601,294.7838971
2007/7/27,1458.949951,234.8145778,294.7838971
2007/7/30,1473.910034,237.2223681,294.7838971
2007/7/31,1455.27002,234.2223015,294.7838971
2007/8/1,1465.810059,235.9186961,294.7838971
2007/8/2,1472.199951,236.9471342,294.7838971
2007/8/3,1433.060059,230.6476603,294.7838971
2007/8/6,1467.670044,236.2180563,294.7838971
2007/8/7,1476.709961,237.6730098,294.7838971
2007/8/8,1497.48999,241.0175068,294.7838971
2007/8/9,1453.089966,233.8714269,294.7838971
2007/8/10,1453.640015,233.959956,294.7838971
2007/8/13,1452.920044,233.8440784,294.7838971
2007/8/14,1426.540039,229.5982783,294.7838971
2007/8/15,1406.699951,226.4050626,294.7838971
2007/8/16,1411.27002,227.1406045,294.7838971
2007/8/17,1445.939941,232.7206471,294.7838971
2007/8/20,1445.550049,232.6578949,294.7838971
2007/8/21,1447.119995,232.9105741,294.7838971
2007/8/22,1464.069946,235.638629,294.7838971
2007/8/23,1462.5,235.3859498,294.7838971
2007/8/24,1479.369995,238.101136,294.7838971
2007/8/27,1466.790039,236.0764216,294.7838971
2007/8/28,1432.359985,230.534985,294.7838971
2007/8/29,1463.76001,235.5887455,294.7838971
2007/8/30,1457.640015,234.6037466,294.7838971
2007/8/31,1473.98999,237.2352368,294.7838971
2007/9/4,1489.420044,239.7186679,294.7838971
2007/9/5,1472.290039,236.9616337,294.7838971
2007/9/6,1478.550049,237.9691676,294.7838971
2007/9/7,1453.550049,233.9454762,294.7838971
2007/9/10,1451.699951,233.6477072,294.7838971
2007/9/11,1471.48999,236.8328677,294.7838971
2007/9/12,1471.560059,236.8441451,294.7838971
2007/9/13,1483.949951,238.8382692,294.7838971
2007/9/14,1484.25,238.8865614,294.7838971
2007/9/17,1476.650024,237.6633631,294.7838971
2007/9/18,1519.780029,244.6050364,294.7838971
2007/9/19,1529.030029,246.0938022,294.7838971
2007/9/20,1518.75,244.4392556,294.7838971
2007/9/21,1525.75,245.5658892,294.7838971
2007/9/24,1517.72998,244.2750858,294.7838971
2007/9/25,1517.209961,244.1913899,294.7838971
2007/9/26,1525.420044,245.5127836,294.7838971
2007/9/27,1531.380005,246.4720253,294.7838971
2007/9/28,1526.75,245.7268369,294.7838971
2007/10/1,1547.040039,248.9924711,298.7014847
2007/10/2,1546.630005,248.9264771,298.6223156
2007/10/3,1539.589966,247.7933993,297.2630294
2007/10/4,1542.839966,248.3164792,297.8905373
2007/10/5,1557.589966,250.6904572,300.7384577
2007/10/8,1552.579956,249.8841078,299.7711282
2007/10/9,1565.150024,251.9072308,302.1981488
2007/10/10,1562.469971,251.4758825,301.6806859
2007/10/11,1554.410034,250.1786546,300.1244785
2007/10/12,1561.800049,251.3680602,301.5513378
2007/10/15,1548.709961,249.2612412,299.0239121
2007/10/16,1538.530029,247.6228049,297.0583775
2007/10/17,1541.23999,248.0589668,297.581615
2007/10/18,1540.079956,247.8722621,297.3576364
2007/10/19,1500.630005,241.5228848,289.7406655
2007/10/22,1506.329956,242.4402786,290.8412083
2007/10/23,1519.589966,244.5744462,293.4014424
2007/10/24,1515.880005,243.9773366,292.6851256
2007/10/25,1514.400024,243.7391371,292.3993718
2007/10/26,1535.280029,247.0997251,296.4308696
2007/10/29,1540.97998,248.0171188,297.5314124
2007/10/30,1531.02002,246.4140866,295.6083498
2007/10/31,1549.380005,249.3690832,299.1532838
2007/11/1,1508.439941,242.7798757,291.2486028
2007/11/2,1509.650024,242.9746358,291.4822449
2007/11/5,1502.170044,241.7707505,290.0380152
2007/11/6,1520.27002,244.6838993,293.5327468
2007/11/7,1475.619995,237.4975823,284.911749
2007/11/8,1474.77002,237.3607808,284.7476364
2007/11/9,1453.699951,233.9696026,280.6794412
2007/11/12,1439.180054,231.6326591,277.8759489
2007/11/13,1481.050049,238.3715368,285.9601803
2007/11/14,1470.579956,236.6863998,283.9386216
2007/11/15,1451.150024,233.5591978,280.1871029
2007/11/16,1458.73999,234.780785,281.6525686
2007/11/19,1433.27002,230.681453,276.7348434
2007/11/20,1439.699951,231.7163353,277.9763303
2007/11/21,1416.77002,228.0258167,273.5490341
2007/11/23,1440.699951,231.877283,278.1694096
2007/11/26,1407.219971,226.4887586,271.7051169
2007/11/27,1428.22998,229.8702704,275.7617157
2007/11/28,1469.02002,236.4353318,283.6374301
2007/11/29,1469.719971,236.5479873,283.7725762
2007/11/30,1481.140015,238.3860166,285.9775509
2007/12/3,1472.420044,236.9825577,284.2939046
2007/12/4,1462.790039,235.4326309,282.4345495
2007/12/5,1485.01001,239.0088832,286.724767
2007/12/6,1507.339966,242.6028373,291.0362204
2007/12/7,1504.660034,242.1715086,290.5187809
2007/12/10,1515.959961,243.9902054,292.7005634
2007/12/11,1477.650024,237.8243107,285.3037057
2007/12/12,1486.589966,239.2631734,287.0298239
2007/12/13,1488.410034,239.5561091,287.3812414
2007/12/14,1467.949951,236.2631067,283.4308219
2007/12/17,1445.900024,232.7142226,279.1734363
2007/12/18,1454.97998,234.1756202,280.9265883
2007/12/19,1453,233.8569471,280.5442951
2007/12/20,1460.119995,235.0028936,281.9190191
2007/12/21,1484.459961,238.9203541,286.6185639
2007/12/24,1496.449951,240.8501149,288.9335834
2007/12/26,1497.660034,241.044875,289.1672254
2007/12/27,1476.27002,237.6022023,285.0372554
2007/12/28,1478.48999,237.9595013,285.4658858
2007/12/31,1468.359985,236.3291007,283.509991
2008/1/2,1447.160034,232.9170182,283.509991
2008/1/3,1447.160034,232.9170182,283.509991
2008/1/4,1411.630005,227.1985433,283.509991
2008/1/7,1416.180054,227.930863,283.509991
2008/1/8,1390.189941,223.7478152,283.509991
2008/1/9,1409.130005,226.7961741,283.509991
2008/1/10,1420.329956,228.59878,283.509991
2008/1/11,1401.02002,225.490891,283.509991
2008/1/14,1416.25,227.9421207,283.509991
2008/1/15,1380.949951,222.2606604,283.509991
2008/1/16,1373.199951,221.0133161,283.509991
2008/1/17,1333.25,214.583465,283.509991
2008/1/18,1325.189941,213.2862174,283.509991
2008/1/22,1310.5,210.9219058,283.509991
2008/1/23,1338.599976,215.4445311,283.509991
2008/1/24,1352.069946,217.6124913,283.509991
2008/1/25,1330.609985,214.1585608,283.509991
2008/1/28,1353.959961,217.9166848,283.509991
2008/1/29,1362.300049,219.2590024,283.509991
2008/1/30,1355.810059,218.2144537,283.509991
2008/1/31,1378.550049,221.8744018,283.509991
2008/2/1,1395.420044,224.589588,283.509991
2008/2/4,1380.819946,222.2397364,283.509991
2008/2/5,1336.640015,215.12908,283.509991
2008/2/6,1326.449951,213.4890131,283.509991
2008/2/7,1336.910034,215.1725389,283.509991
2008/2/8,1331.290039,214.2680139,283.509991
2008/2/11,1339.130005,215.5298381,283.509991
2008/2/12,1348.859985,217.0958556,283.509991
2008/2/13,1367.209961,220.0492412,283.509991
2008/2/14,1348.859985,217.0958556,283.509991
2008/2/15,1349.98999,217.2777272,283.509991
2008/2/19,1348.780029,217.0829868,283.509991
2008/2/20,1360.030029,218.893648,283.509991
2008/2/21,1342.530029,216.077064,283.509991
2008/2/22,1353.109985,217.7798831,283.509991
2008/2/25,1371.800049,220.7880051,283.509991
2008/2/26,1381.290039,222.3153968,283.509991
2008/2/27,1380.02002,222.1109902,283.509991
2008/2/28,1367.680054,220.1249016,283.509991
2008/2/29,1330.630005,214.161783,283.509991
2008/3/3,1331.339966,214.2760495,283.6612585
2008/3/4,1326.75,213.5373053,282.6832998
2008/3/5,1333.699951,214.6558836,284.1640875
2008/3/6,1304.339966,209.9304628,277.9085175
2008/3/7,1293.369995,208.1648716,275.5712063
2008/3/10,1273.369995,204.9459185,271.3099167
2008/3/11,1320.650024,212.5555284,281.3836115
2008/3/12,1308.77002,210.6434696,278.8524047
2008/3/13,1315.47998,211.7234219,280.2820588
2008/3/14,1288.140015,207.3231186,274.4568834
2008/3/17,1276.599976,205.4657763,271.9981109
2008/3/18,1330.73999,214.1794848,283.5334249
2008/3/19,1298.420044,208.9776652,276.6471924
2008/3/20,1329.51001,213.9815224,283.2713599
2008/3/24,1349.880005,217.2600254,287.6114823
2008/3/25,1352.98999,217.7605702,288.2741096
2008/3/26,1341.130005,215.8517334,285.7471681
2008/3/27,1325.76001,213.3779687,282.472368
2008/3/28,1315.219971,211.6815741,280.2266601
2008/3/31,1322.699951,212.8854594,281.8203782
2008/4/1,1370.180054,220.5272707,291.9367017
2008/4/2,1367.530029,220.1007554,291.3720755
2008/4/3,1369.310059,220.3872471,291.7513366
2008/4/4,1370.400024,220.5626744,291.9835695
2008/4/7,1372.540039,220.9071048,292.4395306
2008/4/8,1365.540039,219.7804712,290.9480793
2008/4/9,1354.48999,218.0019917,288.5937063
2008/4/10,1360.550049,218.977344,289.8848896
2008/4/11,1332.829956,214.5158599,283.9787224
2008/4/14,1328.319946,213.7899844,283.0177995
2008/4/15,1334.430054,214.773392,284.3196465
2008/4/16,1364.709961,219.6468721,290.7712191
2008/4/17,1365.560059,219.7836934,290.9523448
2008/4/18,1390.329956,223.7703503,296.2299301
2008/4/21,1388.170044,223.4227175,295.7697295
2008/4/22,1375.939941,221.4543111,293.163929
2008/4/23,1379.930054,222.0965104,294.0140803
2008/4/24,1388.819946,223.5273177,295.9082006
2008/4/25,1397.839966,224.9790688,297.8300464
2008/4/28,1396.369995,224.7424804,297.5168478
2008/4/29,1390.939941,223.8685259,296.3598962
2008/4/30,1385.589966,223.00746,295.2200066
2008/5/1,1409.339966,226.8299669,295.2200066
2008/5/2,1413.900024,227.5638975,295.2200066
2008/5/5,1407.48999,226.5322176,295.2200066
2008/5/6,1418.26001,228.2656271,295.2200066
2008/5/7,1392.569946,224.1308714,295.2200066
2008/5/8,1397.680054,224.9533313,295.2200066
2008/5/9,1388.280029,223.4404193,295.2200066
2008/5/12,1403.579956,225.9029067,295.2200066
2008/5/13,1403.040039,225.8160084,295.2200066
2008/5/14,1408.660034,226.7205334,295.2200066
2008/5/15,1423.569946,229.1202488,295.2200066
2008/5/16,1425.349976,229.4067405,295.2200066
2008/5/19,1426.630005,229.6127581,295.2200066
2008/5/20,1413.400024,227.4834237,295.2200066
2008/5/21,1390.709961,223.8315112,295.2200066
2008/5/22,1394.349976,224.4173631,295.2200066
2008/5/23,1375.930054,221.4527198,295.2200066
2008/5/27,1385.349976,222.9688342,295.2200066
2008/5/28,1390.839966,223.8524352,295.2200066
2008/5/29,1398.26001,225.0466739,295.2200066
2008/5/30,1400.380005,225.3878821,295.2200066
2008/6/2,1385.670044,223.0203484,295.2200066
2008/6/3,1377.650024,221.7295449,295.2200066
2008/6/4,1377.199951,221.6571067,295.2200066
2008/6/5,1404.050049,225.9785671,295.2200066
2008/6/6,1360.680054,218.998268,295.2200066
2008/6/9,1361.76001,219.1720844,295.2200066
2008/6/10,1358.439941,218.637727,295.2200066
2008/6/11,1335.48999,214.9439862,295.2200066
2008/6/12,1339.869995,215.6489377,295.2200066
2008/6/13,1360.030029,218.893648,295.2200066
2008/6/16,1360.140015,218.91135,295.2200066
2008/6/17,1350.930054,217.4290283,295.2200066
2008/6/18,1337.810059,215.3173959,295.2200066
2008/6/19,1342.829956,216.1253365,295.2200066
2008/6/20,1317.930054,212.1177556,295.2200066
2008/6/23,1318,212.1290133,295.2200066
2008/6/24,1314.290039,211.5319037,295.2200066
2008/6/25,1321.969971,212.7679708,295.2200066
2008/6/26,1283.150024,206.5199912,295.2200066
2008/6/27,1278.380005,205.7522678,295.2200066
2008/6/30,1280,206.0130022,295.2200066
2008/7/1,1284.910034,206.8032607,295.2200066
2008/7/2,1261.52002,203.0386927,295.2200066
2008/7/3,1262.900024,203.2608012,295.2200066
2008/7/7,1252.310059,201.5563711,295.2200066
2008/7/8,1273.699951,204.9990241,295.2200066
2008/7/9,1244.689941,200.3299309,295.2200066
2008/7/10,1253.390015,201.7301875,295.2200066
2008/7/11,1239.48999,199.493011,295.2200066
2008/7/14,1228.300049,197.6920162,295.2200066
2008/7/15,1214.910034,195.5369247,295.2200066
2008/7/16,1245.359985,200.437773,295.2200066
2008/7/17,1260.319946,202.8455436,295.2200066
2008/7/18,1260.680054,202.9035022,295.2200066
2008/7/21,1260,202.7940491,295.2200066
