Date, Open, High, Low, Close
10/05/06, 1619.81, 1633.22, 1617.27, 1633.20
10/04/06, 1621.85, 1627.99, 1596.24, 1601.99
10/03/06, 1619.45, 1621.87, 1611.07, 1617.84
10/02/06, 1614.82, 1629.40, 1612.39, 1625.12
09/29/06, 1608.80, 1611.27, 1600.76, 1610.73
09/28/06, 1597.82, 1603.27, 1592.59, 1602.57
09/27/06, 1563.63, 1591.04, 1562.68, 1591.04
09/26/06, 1556.36, 1565.52, 1546.42, 1549.41
09/25/06, 1557.27, 1563.19, 1546.03, 1559.78
09/22/06, 1568.23, 1575.68, 1560.45, 1563.60
09/21/06, 1577.92, 1583.24, 1559.82, 1580.08
09/20/06, 1580.95, 1580.95, 1563.04, 1570.18
09/19/06, 1598.10, 1613.02, 1589.56, 1591.98
09/15/06, 1593.57, 1597.81, 1582.73, 1593.43
09/14/06, 1589.30, 1603.67, 1587.05, 1598.13
09/13/06, 1602.30, 1608.09, 1582.59, 1583.55
09/12/06, 1600.72, 1601.85, 1584.99, 1585.98
09/11/06, 1619.12, 1619.81, 1595.83, 1596.50
09/08/06, 1605.90, 1626.80, 1603.90, 1619.92
09/07/06, 1630.33, 1630.48, 1611.04, 1613.46
09/06/06, 1649.61, 1654.56, 1640.31, 1642.82
09/05/06, 1649.56, 1654.27, 1642.95, 1651.35
09/04/06, 1645.94, 1655.27, 1645.94, 1649.32
09/01/06, 1628.70, 1634.28, 1624.35, 1633.35
08/31/06, 1614.89, 1639.59, 1613.83, 1634.46
08/30/06, 1619.43, 1622.31, 1603.30, 1612.66
08/29/06, 1611.20, 1617.72, 1607.96, 1615.99
08/28/06, 1620.47, 1623.50, 1599.86, 1600.25
08/25/06, 1622.61, 1637.73, 1616.45, 1619.81
08/24/06, 1632.20, 1632.53, 1618.35, 1623.03
08/23/06, 1640.21, 1645.43, 1635.91, 1640.28
08/22/06, 1625.22, 1644.70, 1625.17, 1641.77
08/21/06, 1641.45, 1643.85, 1621.40, 1624.21
08/18/06, 1634.91, 1644.50, 1631.50, 1641.45
08/17/06, 1638.99, 1644.52, 1630.08, 1631.46
08/16/06, 1619.68, 1629.84, 1618.43, 1629.73
08/15/06, 1601.08, 1611.44, 1599.13, 1605.12
08/14/06, 1575.64, 1601.55, 1575.10, 1601.02
08/11/06, 1579.52, 1585.85, 1574.11, 1577.92
08/10/06, 1574.23, 1587.18, 1572.20, 1582.88
08/09/06, 1559.15, 1578.43, 1542.30, 1578.43
08/08/06, 1545.87, 1563.61, 1542.65, 1562.73
08/07/06, 1570.73, 1573.63, 1540.12, 1540.12
08/04/06, 1572.44, 1576.52, 1565.15, 1571.70
08/03/06, 1575.63, 1579.66, 1567.17, 1569.53
08/02/06, 1557.15, 1569.68, 1553.24, 1569.65
08/01/06, 1568.46, 1578.85, 1561.09, 1567.01
07/31/06, 1572.36, 1580.14, 1571.37, 1572.01
07/28/06, 1548.33, 1561.06, 1542.05, 1559.41
07/27/06, 1519.51, 1548.51, 1514.52, 1541.81
07/26/06, 1541.47, 1544.58, 1519.84, 1520.44
07/25/06, 1531.55, 1539.73, 1531.00, 1534.82
07/24/06, 1505.49, 1519.30, 1491.59, 1514.22
07/21/06, 1517.48, 1520.09, 1512.33, 1515.53
07/20/06, 1497.54, 1528.59, 1497.17, 1528.59
07/19/06, 1479.81, 1489.03, 1473.59, 1475.42
07/18/06, 1507.83, 1509.85, 1475.28, 1475.28
07/14/06, 1536.48, 1540.73, 1521.57, 1521.71
07/13/06, 1549.72, 1570.55, 1542.04, 1551.03
07/12/06, 1578.69, 1583.49, 1556.87, 1563.69
07/11/06, 1588.47, 1590.23, 1572.37, 1585.85
07/10/06, 1557.43, 1594.07, 1549.95, 1594.07
07/07/06, 1583.13, 1584.00, 1570.16, 1573.15
07/06/06, 1582.46, 1584.87, 1567.87, 1572.29
07/05/06, 1588.68, 1596.82, 1585.32, 1589.97
07/04/06, 1605.78, 1606.86, 1598.73, 1602.43
07/03/06, 1593.15, 1599.31, 1588.90, 1593.22
06/30/06, 1568.70, 1586.96, 1568.70, 1586.96
06/29/06, 1535.74, 1550.13, 1535.36, 1547.75
06/28/06, 1533.31, 1535.24, 1519.34, 1527.51
06/27/06, 1550.75, 1554.20, 1542.91, 1549.37
06/26/06, 1542.43, 1553.58, 1533.92, 1548.97
06/23/06, 1536.69, 1546.04, 1520.76, 1545.57
06/22/06, 1521.33, 1549.12, 1521.02, 1549.12
06/21/06, 1515.48, 1516.80, 1492.01, 1505.51
06/20/06, 1521.27, 1527.83, 1505.84, 1510.32
06/19/06, 1529.42, 1533.44, 1520.40, 1527.66
06/16/06, 1507.03, 1539.08, 1507.03, 1534.71
06/15/06, 1481.43, 1496.10, 1481.43, 1485.98
06/14/06, 1443.56, 1475.82, 1439.00, 1466.14
06/13/06, 1494.04, 1496.10, 1458.30, 1458.30
06/12/06, 1494.29, 1513.34, 1484.88, 1510.89
06/09/06, 1482.84, 1506.46, 1465.01, 1498.68
06/08/06, 1518.55, 1518.57, 1471.76, 1482.22
06/07/06, 1556.58, 1566.92, 1532.47, 1533.54
06/06/06, 1578.04, 1580.29, 1564.93, 1567.30
06/05/06, 1600.22, 1602.66, 1588.93, 1594.92
06/02/06, 1591.62, 1606.11, 1556.53, 1606.11
06/01/06, 1596.14, 1603.43, 1576.87, 1584.56
05/31/06, 1592.51, 1592.51, 1579.94, 1579.94
05/30/06, 1617.64, 1619.51, 1608.02, 1612.76
05/29/06, 1627.40, 1630.02, 1612.40, 1616.17
05/26/06, 1597.81, 1613.78, 1597.81, 1613.78
05/25/06, 1598.65, 1599.12, 1581.23, 1584.71
05/24/06, 1591.23, 1606.23, 1574.45, 1606.01
05/23/06, 1599.13, 1601.76, 1579.26, 1579.26
05/22/06, 1650.04, 1654.02, 1614.92, 1615.86
05/19/06, 1627.83, 1639.80, 1615.46, 1638.57
05/18/06, 1634.74, 1635.09, 1614.53, 1632.08
05/17/06, 1653.29, 1658.03, 1628.78, 1657.07
05/16/06, 1683.07, 1688.32, 1643.40, 1644.97
05/15/06, 1670.83, 1683.15, 1664.64, 1681.81
05/12/06, 1694.41, 1694.41, 1675.39, 1688.18
05/11/06, 1719.04, 1733.57, 1708.99, 1711.31
05/10/06, 1744.58, 1750.99, 1719.71, 1725.06
05/09/06, 1753.00, 1758.26, 1747.37, 1747.50
05/08/06, 1756.09, 1763.76, 1749.86, 1755.03
05/02/06, 1718.14, 1740.53, 1717.00, 1737.18
05/01/06, 1716.01, 1722.79, 1712.56, 1717.17
04/28/06, 1725.00, 1725.00, 1700.15, 1716.43
04/27/06, 1731.76, 1739.97, 1729.37, 1729.37
04/26/06, 1723.84, 1729.49, 1715.37, 1723.29
04/25/06, 1711.92, 1721.91, 1702.06, 1719.73
04/24/06, 1741.67, 1741.67, 1710.76, 1710.76
04/21/06, 1747.77, 1766.01, 1741.94, 1756.40
04/20/06, 1753.13, 1755.07, 1741.46, 1747.86
04/19/06, 1758.01, 1764.55, 1747.32, 1747.32
04/18/06, 1713.97, 1743.64, 1712.37, 1741.75
04/17/06, 1743.58, 1743.58, 1719.03, 1719.05
04/14/06, 1750.68, 1750.68, 1736.01, 1744.07
04/13/06, 1748.36, 1753.97, 1726.04, 1743.77
04/12/06, 1759.67, 1761.63, 1742.38, 1742.89
04/11/06, 1778.20, 1780.34, 1758.75, 1770.18
04/10/06, 1775.53, 1779.97, 1768.94, 1777.34
04/07/06, 1777.93, 1783.72, 1768.86, 1783.72
04/06/06, 1758.34, 1776.54, 1758.18, 1775.67
04/05/06, 1756.12, 1769.11, 1741.69, 1746.05
04/04/06, 1754.96, 1762.39, 1747.62, 1749.65
04/03/06, 1735.44, 1758.90, 1733.61, 1754.64
03/31/06, 1734.90, 1735.25, 1724.15, 1728.16
03/30/06, 1719.66, 1734.66, 1717.07, 1726.68
03/29/06, 1693.18, 1714.69, 1688.74, 1711.54
03/28/06, 1682.59, 1694.77, 1675.59, 1692.69
03/27/06, 1690.96, 1698.83, 1690.17, 1693.84
03/24/06, 1680.60, 1691.11, 1679.93, 1689.34
03/23/06, 1694.95, 1697.08, 1678.70, 1680.09
03/22/06, 1688.58, 1688.99, 1680.64, 1686.35
03/20/06, 1664.50, 1691.45, 1664.08, 1688.22
03/17/06, 1653.64, 1664.74, 1647.18, 1663.98
03/16/06, 1668.97, 1669.77, 1641.31, 1645.06
03/15/06, 1673.96, 1675.77, 1665.54, 1666.78
03/14/06, 1678.12, 1679.29, 1664.46, 1665.79
03/13/06, 1662.96, 1674.69, 1662.55, 1674.66
03/10/06, 1637.62, 1659.77, 1634.90, 1647.27
03/09/06, 1605.81, 1641.01, 1605.57, 1641.01
03/08/06, 1610.38, 1612.32, 1595.93, 1605.58
03/07/06, 1624.03, 1627.31, 1612.91, 1617.87
03/06/06, 1613.04, 1626.54, 1602.97, 1626.46
03/03/06, 1625.37, 1628.36, 1610.68, 1612.96
03/02/06, 1647.44, 1651.72, 1630.41, 1632.24
03/01/06, 1645.06, 1646.21, 1633.62, 1635.60
02/28/06, 1660.08, 1664.07, 1637.60, 1660.42
02/27/06, 1654.14, 1664.19, 1650.21, 1656.82
02/24/06, 1638.80, 1649.31, 1629.37, 1647.74
02/23/06, 1621.26, 1642.98, 1621.10, 1640.47
02/22/06, 1614.05, 1623.16, 1603.45, 1609.46
02/21/06, 1584.26, 1612.97, 1584.26, 1612.56
02/20/06, 1595.97, 1596.25, 1568.50, 1572.11
02/17/06, 1633.00, 1641.41, 1601.97, 1605.33
02/16/06, 1620.92, 1637.54, 1614.95, 1631.39
02/15/06, 1649.24, 1650.52, 1621.80, 1624.28
02/14/06, 1612.82, 1635.24, 1591.12, 1635.24
02/13/06, 1649.92, 1649.94, 1617.90, 1618.01
02/10/06, 1686.67, 1686.67, 1643.55, 1660.22
02/09/06, 1688.14, 1695.11, 1674.79, 1682.26
02/08/06, 1701.94, 1705.06, 1671.39, 1671.39
02/07/06, 1714.91, 1716.00, 1708.21, 1713.47
02/06/06, 1714.95, 1716.31, 1696.59, 1712.30
02/03/06, 1702.60, 1708.82, 1698.46, 1707.96
02/02/06, 1710.99, 1719.17, 1706.98, 1711.02
02/01/06, 1704.88, 1712.31, 1693.92, 1694.24
01/31/06, 1707.82, 1718.90, 1700.39, 1710.77
01/30/06, 1706.61, 1721.92, 1703.85, 1704.28
01/27/06, 1661.68, 1691.18, 1661.68, 1690.32
01/26/06, 1631.51, 1643.46, 1631.51, 1643.29
01/25/06, 1620.82, 1636.83, 1618.23, 1618.46
01/24/06, 1599.83, 1615.85, 1599.57, 1612.43
01/23/06, 1603.70, 1614.11, 1585.90, 1587.90
01/20/06, 1637.84, 1644.49, 1612.61, 1624.39
01/19/06, 1576.60, 1623.42, 1576.60, 1620.29
01/18/06, 1622.00, 1622.28, 1538.85, 1574.67
01/17/06, 1659.00, 1677.91, 1629.41, 1631.61
01/16/06, 1673.79, 1682.23, 1661.64, 1670.15
01/13/06, 1680.62, 1687.45, 1674.62, 1681.69
01/12/06, 1678.79, 1684.34, 1669.57, 1684.34
01/11/06, 1659.74, 1672.44, 1640.64, 1672.44
01/10/06, 1691.44, 1692.23, 1658.08, 1659.03
01/06/06, 1684.17, 1691.83, 1678.23, 1684.90
01/05/06, 1682.03, 1685.82, 1675.10, 1685.15
01/04/06, 1666.75, 1674.27, 1665.74, 1673.07
12/30/05, 1668.70, 1668.93, 1643.99, 1649.76
12/29/05, 1659.49, 1673.18, 1659.13, 1663.75
12/28/05, 1635.07, 1654.48, 1633.93, 1653.92
12/27/05, 1644.00, 1648.52, 1636.65, 1637.93
12/26/05, 1645.28, 1651.98, 1644.99, 1648.94
12/22/05, 1639.02, 1641.88, 1623.92, 1637.89
12/21/05, 1622.60, 1641.86, 1622.60, 1636.38
12/20/05, 1591.27, 1614.56, 1589.25, 1613.99
12/19/05, 1586.14, 1589.24, 1577.46, 1589.24
12/16/05, 1580.89, 1595.46, 1572.23, 1580.78
12/15/05, 1594.26, 1604.70, 1581.93, 1583.66
12/14/05, 1630.95, 1634.64, 1598.03, 1602.21
12/13/05, 1621.20, 1626.15, 1614.72, 1626.15
12/12/05, 1604.18, 1621.81, 1604.08, 1617.52
12/09/05, 1567.69, 1594.26, 1566.90, 1591.23
12/08/05, 1598.68, 1599.88, 1563.59, 1568.73
12/07/05, 1601.29, 1609.44, 1597.02, 1598.59
12/06/05, 1596.85, 1603.07, 1588.48, 1591.34
12/05/05, 1587.28, 1600.17, 1584.28, 1597.57
12/02/05, 1572.76, 1583.72, 1570.37, 1583.72
12/01/05, 1541.19, 1559.81, 1538.99, 1559.81
11/30/05, 1550.85, 1553.27, 1536.21, 1536.21
11/29/05, 1538.29, 1547.53, 1536.56, 1544.57
11/28/05, 1535.15, 1544.22, 1530.62, 1543.43
11/25/05, 1512.96, 1529.74, 1504.95, 1529.67
11/24/05, 1536.48, 1538.63, 1517.56, 1517.64
11/22/05, 1529.09, 1533.76, 1518.76, 1526.54
11/21/05, 1541.58, 1548.83, 1521.79, 1527.56
11/18/05, 1523.97, 1534.99, 1523.97, 1531.65
11/17/05, 1488.14, 1512.63, 1486.52, 1510.33
11/16/05, 1466.78, 1486.34, 1461.83, 1486.34
11/15/05, 1477.20, 1482.17, 1471.57, 1472.47
11/14/05, 1501.12, 1501.31, 1479.02, 1480.42
11/11/05, 1493.24, 1501.04, 1491.85, 1494.56
11/10/05, 1486.94, 1492.26, 1470.75, 1484.68
11/09/05, 1491.80, 1497.04, 1485.53, 1487.71
11/08/05, 1503.10, 1504.60, 1493.42, 1497.53
11/07/05, 1500.26, 1503.50, 1493.01, 1499.12
11/04/05, 1489.90, 1499.00, 1488.91, 1494.99
11/02/05, 1471.75, 1482.33, 1466.60, 1474.25
11/01/05, 1444.73, 1473.02, 1444.73, 1473.02
10/31/05, 1432.01, 1447.45, 1432.01, 1444.73
10/28/05, 1416.09, 1421.62, 1409.62, 1419.84
10/27/05, 1413.41, 1425.88, 1412.85, 1423.84
10/26/05, 1395.31, 1408.55, 1394.31, 1407.70
10/25/05, 1387.78, 1402.42, 1387.32, 1393.61
10/24/05, 1388.82, 1389.29, 1374.52, 1376.50
10/21/05, 1371.24, 1386.61, 1363.66, 1385.37
10/20/05, 1387.84, 1392.28, 1381.59, 1383.95
10/19/05, 1390.30, 1391.02, 1369.45, 1379.78
10/18/05, 1394.71, 1404.63, 1391.21, 1392.69
10/17/05, 1404.50, 1406.47, 1392.11, 1393.42
10/14/05, 1411.31, 1411.31, 1394.63, 1397.93
10/13/05, 1397.41, 1407.79, 1388.79, 1407.79
10/12/05, 1411.63, 1430.82, 1405.00, 1406.89
10/11/05, 1377.15, 1405.99, 1375.78, 1405.99
10/07/05, 1370.10, 1379.03, 1364.30, 1372.52
10/06/05, 1395.33, 1395.33, 1370.01, 1371.37
10/05/05, 1421.38, 1421.84, 1406.72, 1409.67
10/04/05, 1416.70, 1422.31, 1413.09, 1421.83
10/03/05, 1412.89, 1414.52, 1394.91, 1411.28
09/30/05, 1430.80, 1430.80, 1412.28, 1412.28
09/29/05, 1411.49, 1428.13, 1405.59, 1428.13
09/28/05, 1380.85, 1404.33, 1380.85, 1401.47
09/27/05, 1386.58, 1388.73, 1376.70, 1376.70
09/26/05, 1364.53, 1386.49, 1364.53, 1386.49
09/22/05, 1348.56, 1357.30, 1345.87, 1356.22
09/21/05, 1358.12, 1362.33, 1348.08, 1357.71
09/20/05, 1335.55, 1354.11, 1335.55, 1352.53
09/16/05, 1328.51, 1329.72, 1321.31, 1328.84
09/15/05, 1311.44, 1327.29, 1310.59, 1327.29
09/14/05, 1311.13, 1314.36, 1310.44, 1312.35
09/13/05, 1310.58, 1317.14, 1307.75, 1315.76
09/12/05, 1307.71, 1316.60, 1305.26, 1309.80
09/09/05, 1281.31, 1293.35, 1279.47, 1293.35
09/08/05, 1284.24, 1284.41, 1274.63, 1278.90
09/07/05, 1293.73, 1293.98, 1282.05, 1285.52
09/06/05, 1293.97, 1296.97, 1284.27, 1286.29
09/05/05, 1284.99, 1291.04, 1282.94, 1290.56
09/02/05, 1283.62, 1284.26, 1278.87, 1282.79
09/01/05, 1279.31, 1283.61, 1277.33, 1277.33
08/31/05, 1271.35, 1274.24, 1267.99, 1271.29
08/30/05, 1267.14, 1274.35, 1266.85, 1273.60
08/29/05, 1267.13, 1267.13, 1256.63, 1258.64
08/26/05, 1271.02, 1274.18, 1266.48, 1272.46
08/25/05, 1271.41, 1273.72, 1266.36, 1268.06
08/24/05, 1265.69, 1276.84, 1265.19, 1275.61
08/23/05, 1275.33, 1283.23, 1272.00, 1272.00
08/22/05, 1256.08, 1270.87, 1255.88, 1269.82
08/19/05, 1251.66, 1251.86, 1246.04, 1250.50
08/18/05, 1256.78, 1261.14, 1252.66, 1252.94
08/17/05, 1249.08, 1259.06, 1248.21, 1250.10
08/16/05, 1252.67, 1252.82, 1248.43, 1252.12
08/15/05, 1244.16, 1250.13, 1243.55, 1248.77
08/12/05, 1245.86, 1250.71, 1242.04, 1245.13
08/11/05, 1235.49, 1246.10, 1235.25, 1243.74
08/10/05, 1214.62, 1229.51, 1214.62, 1227.85
08/09/05, 1194.22, 1210.23, 1194.22, 1206.27
08/08/05, 1180.06, 1191.92, 1174.16, 1191.90
08/05/05, 1198.39, 1199.94, 1185.92, 1189.19
08/04/05, 1209.60, 1209.60, 1199.37, 1204.17
08/03/05, 1213.06, 1215.99, 1210.64, 1212.02
08/02/05, 1212.17, 1214.12, 1207.34, 1209.19
08/01/05, 1207.41, 1213.48, 1207.18, 1211.61
07/29/05, 1205.71, 1207.48, 1200.10, 1204.98
07/28/05, 1203.52, 1204.20, 1201.38, 1201.72
07/27/05, 1191.33, 1199.17, 1191.31, 1198.97
07/26/05, 1190.89, 1191.64, 1187.77, 1189.01
07/25/05, 1189.52, 1192.60, 1188.26, 1190.27
07/22/05, 1192.28, 1192.28, 1183.40, 1186.76
07/21/05, 1198.83, 1202.09, 1194.76, 1194.76
07/20/05, 1194.42, 1198.00, 1192.61, 1196.33
07/19/05, 1193.11, 1193.52, 1190.08, 1191.53
07/15/05, 1197.01, 1197.41, 1193.30, 1193.30
07/14/05, 1189.55, 1193.72, 1189.55, 1191.17
07/13/05, 1187.53, 1187.62, 1183.08, 1185.70
07/12/05, 1189.65, 1189.89, 1184.78, 1186.01
07/11/05, 1186.21, 1189.73, 1185.02, 1185.02
07/08/05, 1176.65, 1184.40, 1176.46, 1177.61
07/07/05, 1181.31, 1181.68, 1178.61, 1180.22
07/06/05, 1185.44, 1189.07, 1182.78, 1183.63
07/05/05, 1185.90, 1186.29, 1182.09, 1183.41
07/04/05, 1186.14, 1186.83, 1184.39, 1186.09
07/01/05, 1177.08, 1184.19, 1174.92, 1181.80
06/30/05, 1178.22, 1179.18, 1175.16, 1177.20
06/29/05, 1174.43, 1178.17, 1173.27, 1176.48
06/28/05, 1162.40, 1170.43, 1161.97, 1170.10
06/27/05, 1165.51, 1165.51, 1159.80, 1161.44
06/24/05, 1166.32, 1173.46, 1165.41, 1173.46
06/23/05, 1172.81, 1174.72, 1171.32, 1174.02
06/22/05, 1168.72, 1173.74, 1165.57, 1173.25
06/21/05, 1168.74, 1171.23, 1167.94, 1169.15
06/20/05, 1175.48, 1175.48, 1168.52, 1170.65
06/17/05, 1166.11, 1172.33, 1165.66, 1172.33
06/16/05, 1159.57, 1163.57, 1158.55, 1160.54
06/15/05, 1152.71, 1159.18, 1152.20, 1158.23
06/14/05, 1152.27, 1152.90, 1149.61, 1150.33
06/13/05, 1149.22, 1154.56, 1148.92, 1149.66
06/10/05, 1143.25, 1150.82, 1142.14, 1148.97
06/09/05, 1149.42, 1149.76, 1137.60, 1138.75
06/08/05, 1144.12, 1149.60, 1143.67, 1148.54
06/07/05, 1142.99, 1144.66, 1138.29, 1141.26
06/06/05, 1143.29, 1145.37, 1140.09, 1145.37
06/03/05, 1150.12, 1150.29, 1142.51, 1147.72
06/02/05, 1153.12, 1157.22, 1148.85, 1148.85
06/01/05, 1140.16, 1149.49, 1139.88, 1149.49
05/31/05, 1142.96, 1146.39, 1139.24, 1144.33
05/30/05, 1134.62, 1143.77, 1134.37, 1141.76
05/27/05, 1129.08, 1132.34, 1127.72, 1132.34
05/26/05, 1123.20, 1125.31, 1120.00, 1123.50
05/25/05, 1134.76, 1135.30, 1122.71, 1124.70
05/24/05, 1141.61, 1142.64, 1134.15, 1136.32
05/23/05, 1132.41, 1138.70, 1130.28, 1137.69
05/20/05, 1135.49, 1136.43, 1129.40, 1129.81
05/19/05, 1122.02, 1132.80, 1120.89, 1131.42
05/18/05, 1113.03, 1115.54, 1108.73, 1109.19
05/17/05, 1131.18, 1133.00, 1108.67, 1111.81
05/16/05, 1133.66, 1133.86, 1123.20, 1123.37
05/13/05, 1137.00, 1139.18, 1134.52, 1134.82
05/12/05, 1144.20, 1145.96, 1140.05, 1140.49
05/11/05, 1142.77, 1145.30, 1138.89, 1145.30
05/10/05, 1153.32, 1154.25, 1146.16, 1149.58
05/09/05, 1152.61, 1153.00, 1146.48, 1152.48
05/06/05, 1142.44, 1150.76, 1141.98, 1150.76
05/02/05, 1126.44, 1133.41, 1122.09, 1131.80
04/28/05, 1126.17, 1129.93, 1120.97, 1129.93
04/27/05, 1125.65, 1130.30, 1124.87, 1130.30
04/26/05, 1133.74, 1133.74, 1128.33, 1131.31
04/25/05, 1131.42, 1136.54, 1128.34, 1132.17
04/22/05, 1135.85, 1138.13, 1130.82, 1130.89
04/21/05, 1118.07, 1125.19, 1104.30, 1123.32
04/20/05, 1138.22, 1139.79, 1128.09, 1131.53
04/19/05, 1118.46, 1128.65, 1116.79, 1126.71
04/18/05, 1136.75, 1136.75, 1109.49, 1109.49
04/15/05, 1158.83, 1158.83, 1150.66, 1150.67
04/14/05, 1169.64, 1169.64, 1161.37, 1168.42
04/13/05, 1181.36, 1183.34, 1172.54, 1176.39
04/12/05, 1188.35, 1189.85, 1179.28, 1179.28
04/11/05, 1197.68, 1197.68, 1189.07, 1190.12
04/08/05, 1199.10, 1202.46, 1196.39, 1201.30
04/07/05, 1196.96, 1197.44, 1190.82, 1196.83
04/06/05, 1191.89, 1196.60, 1190.51, 1196.23
04/05/05, 1184.72, 1192.02, 1184.72, 1189.79
04/04/05, 1183.32, 1186.29, 1182.69, 1183.15
04/01/05, 1176.16, 1186.50, 1172.94, 1186.50
03/31/05, 1173.89, 1182.18, 1172.63, 1182.18
03/30/05, 1170.38, 1175.02, 1165.26, 1169.11
03/29/05, 1194.18, 1194.18, 1173.85, 1175.62
03/28/05, 1186.16, 1194.90, 1185.76, 1194.04
03/25/05, 1194.17, 1195.03, 1189.64, 1193.77
03/24/05, 1192.39, 1196.89, 1187.99, 1188.44
03/23/05, 1201.15, 1201.15, 1188.85, 1193.85
03/22/05, 1203.56, 1206.93, 1201.57, 1202.52
03/18/05, 1194.26, 1204.19, 1194.01, 1203.26
03/17/05, 1191.75, 1194.70, 1189.45, 1192.28
03/16/05, 1193.19, 1198.25, 1190.84, 1198.25
03/15/05, 1200.27, 1201.09, 1190.80, 1192.80
03/14/05, 1203.30, 1204.36, 1195.45, 1195.45
03/11/05, 1197.54, 1203.59, 1197.54, 1200.00
03/10/05, 1196.72, 1202.35, 1195.43, 1195.43
03/09/05, 1194.20, 1202.47, 1194.20, 1200.63
03/08/05, 1198.93, 1198.93, 1194.17, 1195.39
03/07/05, 1197.77, 1200.88, 1197.70, 1199.83
03/04/05, 1188.35, 1193.38, 1184.46, 1192.11
03/03/05, 1185.10, 1190.86, 1185.10, 1189.52
03/02/05, 1183.55, 1186.79, 1181.96, 1185.71
03/01/05, 1175.94, 1180.37, 1175.04, 1179.90
02/28/05, 1175.77, 1177.41, 1173.53, 1177.41
02/25/05, 1162.13, 1169.06, 1161.92, 1167.33
02/24/05, 1155.45, 1158.72, 1154.29, 1157.54
02/23/05, 1154.93, 1154.93, 1150.26, 1152.95
02/22/05, 1166.37, 1166.68, 1162.43, 1162.49
02/21/05, 1170.19, 1170.22, 1166.74, 1166.74
02/18/05, 1160.34, 1167.09, 1160.34, 1166.57
02/17/05, 1162.47, 1165.45, 1161.06, 1161.93
02/16/05, 1166.64, 1170.00, 1162.24, 1164.94
02/15/05, 1169.74, 1171.64, 1168.04, 1168.19
02/14/05, 1170.15, 1172.39, 1168.61, 1168.61
02/10/05, 1154.59, 1161.15, 1152.85, 1160.70
02/09/05, 1158.77, 1159.85, 1154.46, 1155.80
02/08/05, 1155.55, 1156.73, 1153.06, 1155.42
02/07/05, 1148.12, 1156.33, 1145.97, 1154.42
02/04/05, 1147.49, 1147.49, 1137.23, 1145.51
02/03/05, 1153.49, 1154.03, 1145.42, 1149.51
02/02/05, 1150.80, 1152.92, 1148.48, 1151.97
02/01/05, 1149.25, 1149.36, 1142.34, 1146.49
01/31/05, 1138.85, 1150.03, 1136.36, 1146.14
