Date,Value,Vix
1996/01/04,1631.06,13.78
1996/01/05,1632.03,13.58
1996/01/08,1621.42,13.11
1996/01/09,1622.83,15.21
1996/01/10,1617.45,16.4
1996/01/11,1599.98,14.69
1996/01/12,1592.21,14.23
1996/01/16,1603.08,14.09
1996/01/17,1605.01,14.25
1996/01/18,1587.31,13.58
1996/01/19,1585.52,12.7
1996/01/22,1570.39,13.34
1996/01/23,1564.1,13.56
1996/01/24,1573.63,12.54
1996/01/25,1583.64,12.94
1996/01/26,1597.14,12.0
1996/01/29,1593.22,12.19
1996/01/30,1598.14,12.42
1996/01/31,1613.11,12.53
1996/02/01,1624.52,12.65
1996/02/02,1617.51,13.23
1996/02/05,1601.0,13.46
1996/02/06,1602.89,14.59
1996/02/07,1622.14,14.11
1996/02/08,1630.07,13.89
1996/02/09,1620.5,14.63
1996/02/13,1610.23,14.94
1996/02/14,1617.41,15.59
1996/02/15,1610.26,16.129999
1996/02/16,1603.74,15.37
1996/02/19,1596.51,0.0
1996/02/20,1589.91,16.799999
1996/02/21,1572.71,14.47
1996/02/22,1572.46,14.56
1996/02/23,1568.18,14.78
1996/02/26,1572.12,16.379999
1996/02/27,1553.37,16.629999
1996/02/28,1547.22,16.719999
1996/02/29,1560.46,17.040001
1996/03/01,1564.83,16.719999
1996/03/04,1556.04,16.67
1996/03/05,1554.08,16.1
1996/03/06,1551.9,16.559999
1996/03/07,1530.17,16.49
1996/03/08,1543.9,20.700001
1996/03/11,1525.48,19.4
1996/03/12,1535.75,19.09
1996/03/13,1524.12,18.129999
1996/03/14,1533.89,16.93
1996/03/15,1552.35,16.540001
1996/03/18,1558.79,17.309999
1996/03/19,1569.73,18.35
1996/03/21,1588.01,17.74
1996/03/22,1584.91,17.049999
1996/03/25,1598.54,17.84
1996/03/26,1603.66,17.799999
1996/03/27,1619.63,17.889999
1996/03/28,1620.69,18.16
1996/03/29,1636.88,18.879999
1996/04/01,1649.75,17.9
1996/04/02,1650.02,16.450001
1996/04/03,1645.59,16.33
1996/04/04,1642.5,16.18
1996/04/05,1658.73,0.0
1996/04/08,1645.12,18.719999
1996/04/09,1664.98,17.32
1996/04/10,1669.71,20.219999
1996/04/11,1672.34,19.65
1996/04/12,1672.69,17.379999
1996/04/15,1683.01,16.83
1996/04/16,1679.33,16.450001
1996/04/17,1677.48,17.07
1996/04/18,1673.31,16.41
1996/04/19,1679.4,15.12
1996/04/22,1696.42,15.38
1996/04/23,1702.61,15.01
1996/04/24,1711.8,14.91
1996/04/25,1714.05,14.72
1996/04/26,1718.0,14.75
1996/04/30,1712.42,15.83
1996/05/01,1697.61,16.07
1996/05/02,1685.8,18.620001
1996/05/07,1670.47,16.870001
1996/05/08,1681.18,15.78
1996/05/09,1664.76,16.99
1996/05/10,1657.94,15.61
1996/05/13,1643.1,15.16
1996/05/14,1652.01,14.9
1996/05/15,1690.16,15.59
1996/05/16,1697.56,15.71
1996/05/17,1684.33,15.13
1996/05/20,1689.04,15.8
1996/05/21,1689.3,16.0
1996/05/22,1683.12,15.5
1996/05/23,1662.1,16.17
1996/05/24,1664.55,15.54
1996/05/27,1658.44,0.0
1996/05/28,1675.23,16.92
1996/05/29,1680.86,17.15
1996/05/30,1673.41,16.02
1996/05/31,1680.57,16.07
1996/06/03,1658.64,16.860001
1996/06/04,1675.55,16.18
1996/06/05,1675.1,16.040001
1996/06/06,1668.48,16.84
1996/06/07,1659.69,16.1
1996/06/10,1657.92,16.780001
1996/06/11,1666.53,16.68
1996/06/12,1684.63,17.0
1996/06/13,1684.85,17.120001
1996/06/14,1700.1,18.639999
1996/06/17,1692.21,17.459999
1996/06/18,1698.16,17.450001
1996/06/19,1698.63,17.540001
1996/06/20,1700.53,16.969999
1996/06/21,1709.6,15.8
1996/06/24,1718.91,15.91
1996/06/25,1715.53,15.43
1996/06/26,1722.13,15.23
1996/06/27,1712.21,14.19
1996/06/28,1712.45,13.68
1996/07/01,1708.21,13.78
1996/07/02,1699.43,14.19
1996/07/03,1698.34,14.21
1996/07/04,1692.29,0.0
1996/07/05,1690.5,16.09
1996/07/08,1669.44,16.42
1996/07/09,1667.32,15.49
1996/07/10,1658.17,15.51
1996/07/11,1660.62,17.809999
1996/07/12,1647.25,17.09
1996/07/15,1644.47,20.110001
1996/07/16,1626.11,20.1
1996/07/17,1625.54,19.219999
1996/07/18,1636.08,17.93
1996/07/19,1630.6,17.26
1996/07/22,1603.23,20.41
1996/07/23,1609.7,21.549999
1996/07/24,1581.71,21.440001
1996/07/25,1590.44,19.389999
1996/07/26,1603.24,17.450001
1996/07/29,1598.08,20.09
1996/07/30,1591.26,20.530001
1996/07/31,1584.43,19.459999
1996/08/01,1597.38,18.76
1996/08/02,1597.97,16.190001
1996/08/05,1601.88,17.360001
1996/08/06,1584.81,16.93
1996/08/07,1568.44,16.24
1996/08/08,1578.9,16.040001
1996/08/09,1567.44,15.77
1996/08/12,1570.52,15.57
1996/08/13,1580.71,16.41
1996/08/14,1589.73,15.96
1996/08/15,1588.79,15.46
1996/08/16,1584.84,14.81
1996/08/19,1591.77,15.27
1996/08/20,1594.86,14.73
1996/08/21,1605.92,14.52
1996/08/22,1613.96,13.71
1996/08/23,1607.3,14.18
1996/08/26,1582.87,15.38
1996/08/27,1583.12,15.11
1996/08/28,1572.12,15.1
1996/08/29,1559.21,16.219999
1996/08/30,1543.49,17.01
1996/09/02,1539.67,0.0
1996/09/03,1546.12,18.469999
1996/09/04,1540.99,18.639999
1996/09/05,1557.8,20.51
1996/09/06,1545.92,17.1
1996/09/09,1542.58,16.360001
1996/09/10,1560.23,16.25
1996/09/11,1559.15,16.059999
1996/09/12,1554.34,15.97
1996/09/13,1575.75,15.2
1996/09/17,1604.96,15.74
1996/09/18,1597.48,15.86
1996/09/19,1601.89,16.030001
1996/09/20,1592.39,15.65
1996/09/24,1589.48,16.450001
1996/09/25,1602.37,16.219999
1996/09/26,1611.64,16.110001
1996/09/27,1622.25,16.1
1996/09/30,1627.55,16.950001
1996/10/01,1622.91,17.049999
1996/10/02,1620.21,16.780001
1996/10/03,1608.02,16.77
1996/10/04,1593.6,14.8
1996/10/07,1590.88,15.11
1996/10/08,1581.72,15.58
1996/10/09,1569.96,16.09
1996/10/11,1571.87,15.07
1996/10/14,1576.25,15.13
1996/10/15,1601.86,15.83
1996/10/16,1600.9,15.6
1996/10/17,1602.57,15.41
1996/10/18,1615.21,15.08
1996/10/21,1597.06,15.98
1996/10/22,1583.81,16.4
1996/10/23,1576.73,16.450001
1996/10/24,1571.09,16.889999
1996/10/25,1557.76,17.290001
1996/10/28,1564.94,18.34
1996/10/29,1572.8,18.280001
1996/10/30,1562.88,18.48
1996/10/31,1550.55,18.110001
1996/11/01,1557.57,17.889999
1996/11/05,1553.8,17.65
1996/11/06,1573.17,16.969999
1996/11/07,1561.99,17.209999
1996/11/08,1576.65,15.78
1996/11/11,1572.83,14.04
1996/11/12,1576.75,15.36
1996/11/13,1567.78,14.89
1996/11/14,1569.85,13.79
1996/11/15,1564.74,14.36
1996/11/18,1556.33,15.12
1996/11/19,1562.08,15.23
1996/11/20,1572.78,15.94
1996/11/21,1570.61,15.77
1996/11/22,1573.56,14.92
1996/11/25,1578.47,15.91
1996/11/26,1584.79,16.969999
1996/11/27,1584.79,16.959999
1996/11/28,1568.38,0.0
1996/11/29,1562.8,17.139999
1996/12/02,1542.19,17.93
1996/12/03,1535.64,18.68
1996/12/04,1536.36,17.93
1996/12/05,1551.76,18.139999
1996/12/06,1517.01,18.82
1996/12/09,1532.77,17.75
1996/12/10,1542.99,17.879999
1996/12/11,1524.9,19.68
1996/12/12,1512.43,20.450001
1996/12/13,1501.95,21.09
1996/12/16,1511.98,21.99
1996/12/17,1515.42,20.77
1996/12/18,1498.48,19.42
1996/12/19,1469.73,18.77
1996/12/20,1475.84,18.85
1996/12/24,1448.45,18.68
1996/12/25,1469.43,0.0
1996/12/26,1460.01,18.59
1996/12/27,1466.8,19.129999
1996/12/30,1470.94,19.51
1997/01/06,1480.86,19.889999
1997/01/07,1453.05,19.35
1997/01/08,1433.28,20.24
1997/01/09,1392.18,20.91
1997/01/10,1337.03,19.629999
1997/01/13,1383.11,19.84
1997/01/14,1386.58,19.27
1997/01/16,1394.01,19.610001
1997/01/17,1388.36,18.629999
1997/01/20,1359.17,18.6
1997/01/21,1349.32,17.809999
1997/01/22,1378.62,17.09
1997/01/23,1369.75,18.469999
1997/01/24,1353.48,19.33
1997/01/27,1326.6,20.16
1997/01/28,1345.88,20.74
1997/01/29,1366.44,20.23
1997/01/30,1345.7,19.469999
1997/01/31,1372.48,19.469999
1997/02/03,1367.74,19.58
1997/02/04,1375.74,19.43
1997/02/05,1355.4,21.059999
1997/02/06,1349.88,20.16
1997/02/07,1341.5,18.9
1997/02/10,1354.89,20.65
1997/02/12,1368.43,19.48
1997/02/13,1382.79,19.23
1997/02/14,1389.88,19.18
1997/02/17,1393.74,0.0
1997/02/18,1381.12,19.700001
1997/02/19,1380.24,20.610001
1997/02/20,1411.66,21.41
1997/02/21,1425.01,20.549999
1997/02/24,1423.3,19.84
1997/02/25,1425.37,19.98
1997/02/26,1416.2,20.74
1997/02/27,1413.39,21.08
1997/02/28,1390.59,21.1
1997/03/03,1379.58,20.889999
1997/03/04,1387.94,20.620001
1997/03/05,1371.92,19.49
1997/03/06,1354.01,20.48
1997/03/07,1362.29,19.32
1997/03/10,1360.15,19.0
1997/03/11,1369.05,19.25
1997/03/12,1366.58,19.610001
1997/03/13,1351.04,19.790001
1997/03/14,1353.54,19.809999
1997/03/17,1358.75,20.950001
1997/03/18,1376.99,21.26
1997/03/19,1381.39,21.74
1997/03/21,1394.48,19.690001
1997/03/24,1375.71,20.059999
1997/03/25,1392.81,19.26
1997/03/26,1395.7,18.32
1997/03/27,1382.58,20.5
1997/03/28,1378.71,0.0
1997/03/31,1373.26,22.139999
1997/04/01,1363.05,20.84
1997/04/02,1375.6,21.299999
1997/04/03,1380.7,21.190001
1997/04/04,1369.82,19.23
1997/04/07,1354.83,18.51
1997/04/08,1365.05,18.440001
1997/04/09,1343.39,18.559999
1997/04/10,1320.82,19.01
1997/04/11,1336.53,19.76
1997/04/14,1327.51,19.09
1997/04/15,1342.4,18.25
1997/04/16,1356.5,17.639999
1997/04/17,1366.11,18.709999
1997/04/18,1386.66,18.75
1997/04/21,1404.7,20.1
1997/04/22,1405.58,19.52
1997/04/23,1420.79,20.48
1997/04/24,1419.09,20.83
1997/04/25,1411.63,21.15
1997/04/28,1410.85,21.34
1997/04/30,1441.19,20.059999
1997/05/01,1453.24,19.870001
1997/05/02,1467.53,17.51
1997/05/06,1509.13,20.85
1997/05/07,1500.52,21.34
1997/05/08,1494.91,21.26
1997/05/09,1478.04,20.110001
1997/05/12,1493.45,20.25
1997/05/13,1500.67,20.809999
1997/05/14,1502.31,21.09
1997/05/15,1489.18,19.91
1997/05/16,1503.29,21.57
1997/05/19,1512.83,21.48
1997/05/20,1503.56,19.26
1997/05/21,1475.99,19.280001
1997/05/22,1476.93,18.77
1997/05/23,1489.89,18.08
1997/05/26,1494.61,0.0
1997/05/27,1484.45,19.360001
1997/05/28,1503.25,19.280001
1997/05/29,1503.34,19.02
1997/05/30,1486.89,19.190001
1997/06/02,1507.83,20.85
1997/06/03,1511.93,20.01
1997/06/04,1518.27,20.1
1997/06/05,1514.45,20.360001
1997/06/06,1509.66,18.940001
1997/06/09,1504.92,19.459999
1997/06/10,1513.99,19.040001
1997/06/11,1508.83,18.85
1997/06/12,1526.45,18.51
1997/06/13,1530.25,19.27
1997/06/16,1542.19,19.77
1997/06/17,1537.38,20.17
1997/06/18,1531.71,20.450001
1997/06/19,1530.54,20.1
1997/06/20,1530.24,20.200001
1997/06/23,1530.92,21.190001
1997/06/24,1531.97,20.74
1997/06/25,1558.44,21.5
1997/06/26,1560.28,21.82
1997/06/27,1546.59,21.219999
1997/06/30,1553.81,21.530001
1997/07/01,1529.38,21.0
1997/07/02,1531.27,19.700001
1997/07/03,1526.85,17.82
1997/07/04,1515.17,0.0
1997/07/07,1497.1,19.129999
1997/07/08,1500.48,18.76
1997/07/09,1494.52,20.4
1997/07/10,1499.11,19.92
1997/07/11,1504.39,19.059999
1997/07/14,1525.14,19.58
1997/07/15,1521.89,19.0
1997/07/16,1544.93,19.360001
1997/07/17,1553.14,20.540001
1997/07/18,1539.36,22.280001
1997/07/22,1531.6,21.77
1997/07/23,1529.63,21.299999
1997/07/24,1538.76,20.959999
1997/07/25,1544.29,20.82
1997/07/28,1555.16,21.84
1997/07/29,1548.88,22.02
1997/07/30,1536.92,21.389999
1997/07/31,1544.04,21.48
1997/08/01,1512.79,22.290001
1997/08/04,1497.26,21.940001
1997/08/05,1487.13,20.639999
1997/08/06,1507.63,20.049999
1997/08/07,1497.1,19.77
1997/08/08,1503.27,22.459999
1997/08/11,1459.68,22.77
1997/08/12,1475.85,23.75
1997/08/13,1477.87,24.52
1997/08/14,1494.69,23.110001
1997/08/15,1501.69,24.450001
1997/08/18,1490.29,24.370001
1997/08/19,1483.0,22.639999
1997/08/20,1492.08,21.09
1997/08/21,1489.11,23.83
1997/08/22,1455.73,24.74
1997/08/25,1454.06,24.1
1997/08/26,1465.91,24.73
1997/08/27,1442.78,24.26
1997/08/28,1438.1,24.51
1997/08/29,1427.99,24.76
1997/09/01,1402.23,0.0
1997/09/02,1416.05,24.530001
1997/09/03,1449.85,24.950001
1997/09/04,1446.63,25.27
1997/09/05,1444.65,24.309999
1997/09/08,1440.6,24.4
1997/09/09,1441.21,23.889999
1997/09/10,1441.03,24.639999
1997/09/11,1415.68,25.99
1997/09/12,1396.64,25.17
1997/09/16,1394.24,23.77
1997/09/17,1373.97,24.1
1997/09/18,1385.09,23.48
1997/09/19,1389.46,22.74
1997/09/22,1402.52,22.08
1997/09/24,1424.17,22.639999
1997/09/25,1418.05,22.959999
1997/09/26,1393.48,22.26
1997/09/29,1385.64,22.23
1997/09/30,1388.32,22.91
1997/10/01,1388.45,22.32
1997/10/02,1366.78,22.27
1997/10/03,1378.15,21.540001
1997/10/06,1391.06,21.610001
1997/10/07,1374.82,20.290001
1997/10/08,1377.96,20.77
1997/10/09,1360.24,22.309999
1997/10/13,1338.47,20.26
1997/10/14,1337.9,19.99
1997/10/15,1345.37,20.049999
1997/10/16,1369.19,20.530001
1997/10/17,1360.76,21.690001
1997/10/20,1347.75,20.719999
1997/10/21,1344.32,19.530001
1997/10/22,1366.74,19.860001
1997/10/23,1335.88,22.99
1997/10/24,1331.69,23.17
1997/10/27,1312.45,31.120001
1997/10/28,1263.11,31.219999
1997/10/29,1306.79,33.75
1997/10/30,1275.21,38.200001
1997/10/31,1277.12,35.09
1997/11/04,1282.96,32.240002
1997/11/05,1274.63,32.18
1997/11/06,1272.24,32.57
1997/11/07,1230.07,36.27
1997/11/10,1210.58,36.630001
1997/11/11,1224.95,36.380001
1997/11/12,1200.36,37.84
1997/11/13,1198.97,36.639999
1997/11/14,1177.52,33.66
1997/11/17,1257.85,31.58
1997/11/18,1280.03,31.549999
1997/11/19,1221.6,29.93
1997/11/20,1238.02,27.32
1997/11/21,1272.43,26.65
1997/11/25,1207.37,28.950001
1997/11/26,1208.59,28.950001
1997/11/27,1238.77,0.0
1997/11/28,1252.22,27.43
1997/12/01,1274.44,26.01
1997/12/02,1270.08,25.66
1997/12/03,1251.19,23.92
1997/12/04,1228.74,23.84
1997/12/05,1236.43,22.65
1997/12/08,1221.31,23.219999
1997/12/09,1248.07,23.360001
1997/12/10,1241.16,24.549999
1997/12/11,1215.74,27.629999
1997/12/12,1198.84,27.92
1997/12/15,1196.09,27.370001
1997/12/16,1199.42,26.110001
1997/12/17,1227.95,26.33
1997/12/18,1212.93,27.190001
1997/12/19,1167.38,29.18
1997/12/22,1130.0,28.559999
1997/12/24,1134.59,30.27
1997/12/25,1162.23,0.0
1997/12/26,1143.59,29.27
1997/12/29,1147.87,26.790001
1997/12/30,1175.03,24.379999
1998/01/05,1166.63,24.360001
1998/01/06,1160.65,25.66
1998/01/07,1163.79,25.07
1998/01/08,1163.2,26.01
1998/01/09,1149.19,28.690001
1998/01/12,1120.61,28.02
1998/01/13,1121.62,25.17
1998/01/14,1149.11,23.75
1998/01/16,1201.71,21.65
1998/01/19,1231.46,0.0
1998/01/20,1232.89,21.65
1998/01/21,1244.92,22.530001
1998/01/22,1237.25,23.16
1998/01/23,1250.11,23.32
1998/01/26,1290.07,23.969999
1998/01/27,1293.62,22.27
1998/01/28,1293.96,22.059999
1998/01/29,1284.59,21.65
1998/01/30,1267.51,21.469999
1998/02/02,1262.09,21.360001
1998/02/03,1279.4,20.67
1998/02/04,1270.18,20.549999
1998/02/05,1274.09,21.290001
1998/02/06,1278.11,20.51
1998/02/09,1295.48,21.549999
1998/02/10,1300.3,20.66
1998/02/12,1298.7,19.73
1998/02/13,1280.54,19.84
1998/02/16,1273.43,0.0
1998/02/17,1271.01,20.76
1998/02/18,1260.94,19.66
1998/02/19,1258.33,19.879999
1998/02/20,1260.69,19.0
1998/02/23,1254.58,18.99
1998/02/24,1234.77,19.35
1998/02/25,1240.29,18.620001
1998/02/26,1253.93,18.629999
1998/02/27,1272.45,18.549999
1998/03/02,1296.97,19.190001
1998/03/03,1296.1,19.040001
1998/03/04,1290.92,19.58
1998/03/05,1276.26,20.93
1998/03/06,1287.95,19.139999
1998/03/09,1276.81,20.23
1998/03/10,1275.1,19.43
1998/03/11,1261.11,18.889999
1998/03/12,1249.71,18.25
1998/03/13,1276.2,18.709999
1998/03/16,1267.8,18.51
1998/03/17,1269.77,18.66
1998/03/18,1253.09,18.290001
1998/03/19,1249.57,17.76
1998/03/20,1255.06,18.690001
1998/03/23,1250.49,19.98
1998/03/24,1239.01,20.51
1998/03/25,1236.71,22.540001
1998/03/26,1261.59,22.809999
1998/03/27,1258.55,23.469999
1998/03/30,1241.27,24.66
1998/03/31,1251.7,24.219999
1998/04/01,1231.53,23.370001
1998/04/02,1189.36,21.98
1998/04/03,1183.9,21.82
1998/04/06,1198.81,22.469999
1998/04/07,1209.89,23.66
1998/04/08,1242.34,23.17
1998/04/09,1254.74,21.51
1998/04/10,1251.35,0.0
1998/04/13,1242.91,22.77
1998/04/14,1242.6,21.610001
1998/04/15,1241.45,20.889999
1998/04/16,1217.34,22.059999
1998/04/17,1212.44,20.76
1998/04/20,1212.38,20.389999
1998/04/21,1220.22,19.91
1998/04/22,1215.66,19.440001
1998/04/23,1218.66,20.6
1998/04/24,1238.95,21.969999
1998/04/27,1213.82,26.09
1998/04/28,1200.9,24.17
1998/04/30,1222.98,21.18
1998/05/01,1217.7,19.34
1998/05/06,1200.66,22.790001
1998/05/07,1189.87,23.389999
1998/05/08,1188.18,20.57
1998/05/11,1202.79,21.049999
1998/05/12,1204.86,20.98
1998/05/13,1206.56,20.440001
1998/05/14,1208.11,19.639999
1998/05/15,1206.93,20.440001
1998/05/18,1209.17,21.690001
1998/05/19,1219.86,20.389999
1998/05/20,1225.62,19.889999
1998/05/21,1232.29,19.379999
1998/05/22,1230.19,18.99
1998/05/25,1226.71,0.0
1998/05/26,1232.22,22.07
1998/05/27,1222.34,22.59
1998/05/28,1223.73,20.74
1998/05/29,1221.49,21.32
1998/06/01,1196.7,22.83
1998/06/02,1212.97,22.0
1998/06/03,1205.33,22.85
1998/06/04,1207.5,21.219999
1998/06/05,1201.94,19.780001
1998/06/08,1198.36,20.58
1998/06/09,1208.68,20.52
1998/06/10,1198.6,21.48
1998/06/11,1178.81,23.57
1998/06/12,1177.25,22.780001
1998/06/15,1167.21,25.940001
1998/06/16,1156.47,24.799999
1998/06/17,1156.84,22.889999
1998/06/18,1198.84,22.4
1998/06/19,1187.27,21.92
1998/06/22,1187.31,21.940001
1998/06/23,1175.42,20.17
1998/06/24,1180.93,20.02
1998/06/25,1185.53,20.25
1998/06/26,1190.82,19.360001
1998/06/29,1202.22,19.57
1998/06/30,1230.38,19.709999
1998/07/01,1270.75,18.0
1998/07/02,1270.46,17.67
1998/07/03,1268.36,0.0
1998/07/06,1258.45,18.629999
1998/07/07,1264.81,18.620001
1998/07/08,1268.4,17.82
1998/07/09,1262.28,18.16
1998/07/10,1241.5,17.92
1998/07/13,1256.44,18.26
1998/07/14,1266.65,17.879999
1998/07/15,1275.31,17.889999
1998/07/16,1280.73,16.969999
1998/07/17,1277.95,16.23
1998/07/21,1277.17,20.1
1998/07/22,1257.85,20.32
1998/07/23,1249.87,23.01
1998/07/24,1258.01,23.01
1998/07/27,1233.98,23.129999
1998/07/28,1242.22,25.25
1998/07/29,1240.7,24.790001
1998/07/30,1248.19,22.66
1998/07/31,1262.04,24.799999
1998/08/03,1245.24,25.98
1998/08/04,1234.61,31.059999
1998/08/05,1235.78,29.83
1998/08/06,1227.09,28.200001
1998/08/07,1225.3,27.02
1998/08/10,1207.09,28.75
1998/08/11,1186.88,31.91
1998/08/12,1180.0,28.549999
1998/08/13,1181.71,29.92
1998/08/14,1168.8,34.34
1998/08/17,1152.03,31.860001
1998/08/18,1166.72,28.4
1998/08/19,1183.71,28.690001
1998/08/20,1181.67,30.0
1998/08/21,1176.51,33.139999
1998/08/24,1158.3,31.799999
1998/08/25,1162.58,30.33
1998/08/26,1147.21,31.139999
1998/08/27,1116.97,38.549999
1998/08/28,1086.99,39.599998
1998/08/31,1106.49,44.279999
1998/09/01,1110.15,36.48
1998/09/02,1118.76,36.759998
1998/09/03,1113.77,41.43
1998/09/04,1094.47,43.310001
1998/09/07,1132.65,0.0
1998/09/08,1131.01,37.900002
1998/09/09,1116.01,39.66
1998/09/10,1109.91,45.290001
1998/09/11,1071.48,43.740002
1998/09/14,1084.16,38.57
1998/09/16,1087.5,35.939999
1998/09/17,1069.06,39.23
1998/09/18,1073.22,38.630001
1998/09/21,1047.79,38.580002
1998/09/22,1050.17,36.619999
1998/09/24,1078.01,34.66
1998/09/25,1049.93,34.549999
1998/09/28,1063.52,34.869999
1998/09/29,1062.9,36.080002
1998/09/30,1043.57,40.950001
1998/10/01,1015.72,43.48
1998/10/02,1014.02,40.470001
1998/10/05,996.69,42.810001
1998/10/06,996.95,41.200001
1998/10/07,1046.98,43.509998
1998/10/08,1001.5,45.740002
1998/10/09,982.5,42.200001
1998/10/12,1023.34,40.07
1998/10/13,998.98,40.23
1998/10/14,984.18,38.959999
1998/10/15,980.11,33.34
1998/10/16,1006.68,34.82
1998/10/19,1022.92,33.130001
1998/10/20,1043.02,33.110001
1998/10/21,1071.83,33.209999
1998/10/22,1074.29,31.530001
1998/10/23,1068.15,32.27
1998/10/26,1048.74,32.380001
1998/10/27,1042.98,32.950001
1998/10/28,1028.61,32.419998
1998/10/29,1037.1,29.5
1998/10/30,1035.6,28.049999
1998/11/02,1065.84,27.26
1998/11/04,1107.36,27.370001
1998/11/05,1104.57,26.01
1998/11/06,1089.47,25.700001
1998/11/09,1084.16,28.09
1998/11/10,1078.32,28.17
1998/11/11,1098.12,28.469999
1998/11/12,1082.93,29.280001
1998/11/13,1093.52,29.030001
1998/11/16,1105.5,28.9
1998/11/17,1107.65,27.950001
1998/11/18,1113.42,27.129999
1998/11/19,1104.0,25.5
1998/11/20,1130.74,22.469999
1998/11/24,1155.61,23.280001
1998/11/25,1153.68,22.15
1998/11/26,1164.59,0.0
1998/11/27,1158.35,22.09
1998/11/30,1143.5,26.01
1998/12/01,1142.26,24.969999
1998/12/02,1147.15,25.43
1998/12/03,1128.89,28.700001
1998/12/04,1120.72,25.309999
1998/12/07,1125.0,24.9
1998/12/08,1131.99,25.58
1998/12/09,1140.74,25.66
1998/12/10,1139.78,26.809999
1998/12/11,1118.16,27.719999
1998/12/14,1100.31,31.309999
1998/12/15,1089.27,29.42
1998/12/16,1093.39,29.959999
1998/12/17,1092.26,27.959999
1998/12/18,1101.7,25.040001
1998/12/21,1099.12,23.860001
1998/12/22,1082.46,22.780001
1998/12/24,1074.18,21.48
1998/12/25,1082.96,0.0
1998/12/28,1079.89,23.5
1998/12/29,1088.83,22.18
1998/12/30,1086.99,23.34
1999/01/04,1064.92,26.17
1999/01/05,1048.33,24.459999
1999/01/06,1058.76,23.34
1999/01/07,1069.6,24.370001
1999/01/08,1058.4,23.280001
1999/01/11,1057.34,25.459999
1999/01/12,1055.93,28.1
1999/01/13,1057.08,30.110001
1999/01/14,1069.94,32.98
1999/01/18,1075.79,0.0
1999/01/19,1074.8,29.24
1999/01/20,1090.07,28.6
1999/01/21,1104.92,30.92
1999/01/22,1097.29,31.950001
1999/01/25,1098.71,31.129999
1999/01/26,1109.88,29.23
1999/01/27,1115.37,29.73
1999/01/28,1110.22,28.110001
1999/01/29,1125.26,26.25
1999/02/01,1119.37,27.67
1999/02/02,1113.73,28.16
1999/02/03,1097.15,27.879999
1999/02/04,1090.77,29.48
1999/02/05,1084.64,29.67
1999/02/08,1090.63,30.27
1999/02/09,1083.65,31.360001
1999/02/10,1083.09,30.450001
1999/02/12,1089.53,29.76
1999/02/15,1095.02,0.0
1999/02/16,1101.68,29.65
1999/02/17,1097.08,30.65
1999/02/18,1095.27,30.450001
1999/02/19,1094.5,29.299999
1999/02/22,1108.91,25.870001
1999/02/23,1117.77,26.49
1999/02/24,1120.29,27.209999
1999/02/25,1124.13,28.01
1999/02/26,1120.03,27.879999
1999/03/01,1107.81,28.370001
1999/03/02,1092.08,29.219999
1999/03/03,1099.81,29.040001
1999/03/04,1105.11,26.67
1999/03/05,1146.72,24.08
1999/03/08,1147.75,24.540001
1999/03/09,1162.51,25.02
1999/03/10,1187.47,24.790001
1999/03/11,1196.18,24.370001
1999/03/12,1195.61,24.84
1999/03/15,1211.18,25.24
1999/03/16,1240.89,25.15
1999/03/17,1260.09,25.57
1999/03/18,1231.24,24.129999
1999/03/19,1269.76,24.32
1999/03/23,1263.71,27.27
1999/03/24,1233.59,26.6
1999/03/25,1255.93,24.33
1999/03/26,1267.78,24.040001
1999/03/29,1268.67,23.540001
1999/03/30,1269.24,22.73
1999/03/31,1267.22,23.26
1999/04/01,1300.44,22.059999
1999/04/02,1304.17,0.0
1999/04/05,1307.17,22.190001
1999/04/06,1322.61,22.65
1999/04/07,1324.64,22.809999
1999/04/08,1345.07,22.59
1999/04/09,1342.91,21.77
1999/04/12,1316.2,21.93
1999/04/13,1331.74,22.73
1999/04/14,1343.35,24.940001
1999/04/15,1337.93,23.93
1999/04/16,1343.03,23.9
1999/04/19,1332.69,26.42
1999/04/20,1328.9,25.02
1999/04/21,1311.76,23.309999
1999/04/22,1314.44,22.620001
1999/04/23,1335.47,22.76
1999/04/26,1343.84,23.530001
1999/04/27,1350.42,23.360001
1999/04/28,1347.64,24.4
1999/04/30,1337.12,25.07
1999/05/06,1381.12,27.440001
1999/05/07,1368.42,25.360001
1999/05/10,1373.86,26.620001
1999/05/11,1355.82,25.620001
1999/05/12,1361.15,26.129999
1999/05/13,1351.97,25.02
1999/05/14,1347.45,26.860001
1999/05/17,1322.43,27.280001
1999/05/18,1324.15,27.26
1999/05/19,1300.61,25.08
1999/05/20,1301.87,24.459999
1999/05/21,1309.67,24.4
1999/05/24,1317.51,27.620001
1999/05/25,1308.68,28.9
1999/05/26,1303.32,27.57
1999/05/27,1302.17,28.120001
1999/05/28,1292.07,25.389999
1999/05/31,1297.19,0.0
1999/06/01,1317.48,26.620001
1999/06/02,1326.77,26.209999
1999/06/03,1317.69,26.200001
1999/06/04,1316.53,23.43
1999/06/07,1328.65,23.780001
1999/06/08,1339.14,24.02
1999/06/09,1342.51,23.9
1999/06/10,1367.61,25.32
1999/06/11,1380.68,25.9
1999/06/14,1381.27,26.51
1999/06/15,1385.07,25.91
1999/06/16,1383.17,22.4
1999/06/17,1399.17,21.950001
1999/06/18,1396.29,21.75
1999/06/21,1419.05,21.809999
